,RSI_apply_to,RSI_length,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
61,high,2,18,238,4,8,0.32,1042,929,268,159,494,35,299,656,12,389,903,230,267,319,772,679,376,341,858,735,419,281,779,436,913,208,970,200,967,422,12,51,17,13,243,14,40,68,13,278,13,3,0.25,0.1,0.0832930728688416,0.22317756599367,0.0634084939642133,0.39,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,30.44338464071556,True,False,-0.2535605384076393,-0.0801335527759932,-0.0842041832996982
62,high,2,17,367,3,8,0.38,1152,778,74,229,322,295,347,649,392,268,160,232,380,794,849,619,373,323,792,562,368,276,86,929,732,193,196,783,531,959,27,48,78,2,599,15,43,56,18,177,10,18,0.38,0.22,0.0311869007066422,0.1221655450297897,0.082510990419619,0.3715738079667771,False,False,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,23.26763021930383,True,False,-0.2364364595585235,-0.0796040537450998,-0.0835202485828124
63,close,2,19,232,6,6,0.13,1564,490,219,136,17,114,282,161,48,56,66,62,274,207,906,845,475,389,968,574,447,263,115,645,825,706,882,997,680,128,6,51,31,12,742,12,47,25,18,385,9,15,0.02,0.07,0.095017579264595,0.12,0.0546038674145854,0.35,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,False,24.13695802620196,True,False,-0.2899097893332404,-0.083064638302726,-0.0862767040292219
64,HL/2,2,18,192,4,17,0.28,2823,304,162,13,375,65,352,234,340,268,810,262,303,845,892,713,481,436,679,665,452,304,394,957,645,895,769,358,377,595,28,35,59,1,897,3,32,63,15,945,11,24,0.2,0.34,0.0839058594023315,0.11,0.0568951259434817,0.36,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,36.66579353448389,True,False,-0.2517852018891801,-0.0784974748057081,-0.0839577479275195
65,low,2,20,332,3,11,0.26,2002,524,316,149,893,80,96,729,179,257,680,143,207,936,920,672,370,259,994,899,450,280,651,521,421,708,599,657,88,986,18,33,62,19,549,4,15,79,19,711,3,12,0.13,0.09,0.1,0.1,0.069202332459765,0.43,False,False,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,33.82322132843356,True,False,-0.3561141123020329,-0.1546236727323101,-0.1622628365324749
66,HL/2,2,14,281,6,14,0.2,1847,900,292,107,511,59,347,976,15,279,89,293,59,863,992,509,391,372,707,668,441,266,400,302,981,467,306,305,497,276,24,41,57,7,308,7,50,67,17,514,24,13,0.39,0.32,0.15,0.18,0.1432063282738443,0.32,False,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,False,23.91318076401781,True,False,-0.2468941003658523,-0.0538122525371915,-0.0565682187316009
67,HLCC/4,2,17,297,5,4,0.36,306,400,380,228,57,242,209,506,66,276,704,271,204,733,985,708,432,290,830,619,344,296,134,273,207,578,74,979,7,836,5,59,7,1,402,9,41,31,7,503,19,25,0.18,0.19,0.085533870689085,0.11,0.0592015683439645,0.3,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,30.798314362766245,True,False,-0.2606340895461288,-0.076051233501597,-0.0819726646991951
68,HLC/3,2,20,160,3,17,0.01,2531,453,57,235,119,376,348,797,142,353,109,334,156,957,916,822,500,380,958,766,397,328,180,391,330,827,393,62,759,968,8,24,70,5,914,17,52,18,8,189,12,18,0.14,0.2,0.0857956748084693,0.12,0.0501476468151282,0.32,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,True,False,25.14173062696307,True,False,-0.2768301107938778,-0.1069319830849746,-0.1137590294076249
69,HLCC/4,2,21,180,2,12,0.01,2341,782,310,77,155,50,154,381,398,195,5,342,262,640,675,674,376,276,809,791,392,359,322,14,290,458,769,670,630,786,27,40,43,19,386,18,45,64,18,491,10,22,0.15,0.03,0.1,0.1,0.1122625460368856,0.33,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,True,29.66324544473432,True,False,-0.1880889746995868,-0.0738667629633858,-0.0804308997424871
70,OHLC/4,2,14,30,4,9,0.25,2339,695,167,190,706,178,376,514,349,29,208,47,373,619,739,583,466,321,944,813,393,260,254,940,821,97,904,188,866,977,4,41,91,12,33,10,42,76,6,79,3,6,0.31,0.07,0.0262016994942489,0.4431492739787939,0.0362976705898251,0.3090494534289745,False,True,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,26.409967568397,True,False,-0.1515241826416912,-0.0296204837886373,-0.0326431862875136
71,close,2,18,307,4,4,0.29,1509,371,172,94,222,295,333,722,214,216,669,58,243,803,886,697,448,419,863,860,347,267,462,619,263,211,348,278,938,803,29,58,68,16,317,17,35,5,17,111,11,15,0.3,0.12,0.0737034895892806,0.11,0.0542434130365093,0.34,False,True,True,True,True,False,False,False,True,False,True,True,True,True,False,True,False,26.29982859642409,True,False,-0.269935996956356,-0.0864757296554414,-0.0915664933978614
72,HLCC/4,2,21,183,6,9,0.14,2568,793,267,169,799,249,106,504,190,252,619,116,110,332,586,543,460,449,976,741,411,311,814,709,268,642,810,235,496,976,20,43,77,12,626,2,7,74,20,949,20,14,0.16,0.02,0.0848964512629068,0.1,0.0610516720853123,0.38,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,True,31.778298849801665,True,False,-0.3046724480753679,-0.094186428895291,-0.0979991829327464
73,open,2,14,142,6,18,0.36,1274,449,104,136,688,204,115,337,358,334,273,166,297,132,834,537,443,403,884,672,485,280,268,74,521,345,156,265,946,582,2,19,47,17,366,3,39,30,19,642,3,17,0.38,0.32,0.14,0.18,0.1379054992863082,0.32,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,23.77582279699508,True,False,-0.1683129078922508,-0.0301210008230808,-0.0315214482836095
74,open,2,19,129,4,9,0.05,818,797,369,4,878,248,296,459,134,218,381,75,303,892,745,684,398,336,817,704,465,447,41,981,136,279,323,135,136,324,10,59,13,5,917,15,25,79,7,792,17,13,0.21,0.22,0.4,0.48,0.48,0.55,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,20.369260091952643,True,False,-0.304996406805462,-0.1049746294963688,-0.1083685766153892
75,open,2,15,358,6,15,0.06,2356,683,296,338,254,127,74,414,269,109,152,179,236,330,585,581,437,385,671,643,459,262,995,326,835,102,425,733,712,788,16,20,60,18,21,14,43,46,12,774,20,5,0.06,0.19,0.14,0.18,0.1523106104821651,0.31,True,True,False,False,False,False,True,False,True,True,False,True,True,True,False,True,False,20.177537561636885,True,False,-0.2387378991798136,-0.0512232147403629,-0.0530224201486719
76,OHLC/4,2,16,140,5,15,0.32,445,503,205,170,130,238,168,225,298,368,133,330,259,913,967,579,403,359,770,603,330,323,974,617,693,215,926,443,108,799,24,29,9,17,936,13,16,45,3,672,20,14,0.11,0.39,0.0641041057637377,0.2126861673631093,0.0532454685142682,0.36,True,True,False,True,False,False,True,True,True,True,False,False,True,False,True,False,True,33.89792627184804,True,False,-0.2232255059572885,-0.0613544239990802,-0.0661177573458293
77,OHLC/4,2,15,39,5,4,0.32,1585,771,2,30,76,139,152,272,17,380,734,165,108,13,750,555,260,253,931,838,492,366,778,513,972,150,807,656,944,332,21,56,69,4,962,17,43,15,20,644,15,14,0.18,0.04,0.12,0.16,0.1002581819345694,0.38,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,20.76755674443305,True,False,-0.1660902402774691,-0.031761088849029,-0.0349290606092561
78,HLC/3,2,15,154,5,7,0.3,1853,631,3,171,967,364,335,345,23,379,462,247,332,550,962,926,320,294,563,553,317,277,262,185,645,922,356,880,910,146,4,35,29,18,217,15,29,87,13,204,1,6,0.22,0.26,0.02,0.96,0.03,0.81,False,False,False,True,True,False,True,True,True,True,False,True,True,False,False,False,True,26.16577116751982,True,False,-0.1804396545690053,-0.0357046229011198,-0.0395338795371861
79,HL/2,2,21,15,4,10,0.31,2876,203,190,399,507,200,41,819,356,42,989,336,100,412,813,630,339,263,636,531,418,372,542,279,107,730,978,563,604,163,9,50,82,4,633,7,9,63,8,646,3,2,0.09,0.13,0.13,0.18,0.1731794577254299,0.31,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,True,True,21.4270715797612,True,False,-0.3459879054820149,-0.1334448611380076,-0.1394298431687477
80,HLC/3,2,18,81,3,3,0.06,2148,673,19,76,381,323,112,200,227,82,186,26,19,640,867,501,381,373,971,811,467,281,743,621,505,672,70,210,894,799,2,13,53,6,518,9,14,36,4,951,6,3,0.19,0.38,0.0845829878820223,0.13,0.0574263275731804,0.29,False,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,False,23.33291160582801,True,False,-0.2274773159028776,-0.0755435196720739,-0.0814095092638073
81,HL/2,2,19,76,6,18,0.2,1460,252,347,158,663,30,378,472,215,380,837,331,236,512,635,609,362,280,936,656,300,266,725,352,129,350,162,836,937,309,27,46,42,20,516,10,42,74,14,214,19,8,0.31,0.27,0.0852553716906065,0.2382268626434099,0.0642657455427941,0.37,False,True,True,False,False,False,False,True,True,True,True,False,False,True,False,False,False,27.567272231549577,True,False,-0.2505087164346197,-0.0669171264713392,-0.0712761180947943
82,OHLC/4,2,21,65,6,15,0.2,1196,881,184,304,739,104,190,226,272,28,337,348,302,314,964,651,453,382,967,758,462,378,276,474,866,241,369,342,607,22,28,59,47,16,958,6,28,21,20,772,22,13,0.1,0.26,0.4,0.48,0.48,0.55,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,20.191312039470475,True,False,-0.3098673384125506,-0.098281843079136,-0.1018603837812124
83,OHLC/4,2,20,54,3,4,0.31,1952,685,204,277,284,49,182,873,356,171,56,166,399,75,755,595,430,315,527,524,397,337,386,160,417,408,235,625,502,7,2,33,87,3,126,14,26,54,6,493,16,21,0.18,0.38,0.0649527873236154,0.2,0.0503479919026937,0.34,True,False,True,False,False,False,True,True,True,True,False,True,False,True,True,False,False,23.761030600503315,True,False,-0.3152382007283918,-0.1317510819040012,-0.1377594938745163
84,HL/2,2,21,15,4,3,0.32,1927,912,69,229,809,48,71,716,232,96,665,102,127,592,955,532,427,321,987,721,362,310,251,431,105,411,507,93,733,6,15,22,24,17,256,10,30,22,13,909,3,16,0.26,0.05,0.0276908113091077,0.0833460041785642,0.0903703479235437,0.3715738079667771,False,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,True,25.687660713537728,True,False,-0.3459879054820149,-0.1334448611380076,-0.1394298431687477
85,low,2,21,113,3,16,0.06,913,896,51,90,646,378,7,10,123,258,879,90,322,882,702,586,362,325,851,672,327,323,955,683,978,767,31,504,279,846,9,45,67,1,421,14,27,63,1,403,11,21,0.37,0.03,0.22,0.23,0.2321671145656118,0.42,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,True,20.172997720332923,True,False,-0.3530873354406226,-0.1526600893730395,-0.1603729883909458
86,OHLC/4,2,19,163,6,20,0.1,622,552,226,280,286,2,233,302,155,210,201,130,226,211,844,516,447,415,787,507,440,369,141,400,536,696,993,189,388,235,18,20,80,4,25,4,22,63,6,855,18,17,0.06,0.04,0.7,0.8,0.75,0.82,True,True,False,True,True,True,False,False,True,True,True,True,False,False,True,False,True,25.59831861970037,True,False,-0.3252298340582149,-0.1348067993905328,-0.141299813608516
87,low,2,21,198,4,10,0.02,1505,408,95,96,916,130,192,818,350,61,984,23,340,917,778,537,398,288,965,738,488,411,92,913,617,420,263,329,985,756,27,37,2,16,891,5,37,13,11,652,7,19,0.05,0.17,0.0792197735348138,0.1,0.0637902673546356,0.39,False,True,True,True,False,True,False,False,False,False,False,True,True,True,True,True,False,30.696394570540967,True,False,-0.364453211633505,-0.1443643226404319,-0.1517306065175083
88,HLC/3,2,19,270,3,8,0.15,768,834,185,382,81,330,150,687,376,141,293,302,74,78,699,515,405,386,682,654,401,319,994,245,264,33,30,156,349,746,24,45,71,7,834,3,39,87,3,57,18,20,0.31,0.31,0.09,0.23,0.0626386545277681,0.37,False,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,31.640316124165054,True,False,-0.2094223670576974,-0.0663972602819824,-0.0724245266053368
89,open,2,17,153,5,3,0.29,495,796,245,120,846,276,51,963,397,16,856,234,392,235,782,549,442,310,738,595,458,306,345,726,959,161,896,819,805,373,6,58,33,1,71,14,46,88,4,43,24,24,0.15,0.3,0.0717765177572943,0.2242598320813175,0.0504789824234935,0.33,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,26.014039343413348,True,False,-0.2477972598304035,-0.070684615539104,-0.0738711825136983
90,HLC/3,2,16,52,6,13,0.2,2558,956,82,224,909,379,389,657,374,266,380,225,201,698,784,624,469,287,958,673,396,259,558,866,127,817,448,504,389,702,9,37,8,10,297,16,17,15,3,85,1,14,0.07,0.3,0.4,0.48,0.48,0.55,False,True,True,True,True,False,False,True,True,False,True,True,True,False,True,True,False,19.989657796190244,True,False,-0.1802338356565288,-0.0397272607582121,-0.0430917616268103
91,open,2,20,221,3,3,0.28,2874,724,252,148,895,240,333,645,106,13,102,8,258,393,956,614,311,277,894,648,372,252,200,657,42,85,724,444,597,145,25,32,2,9,198,2,27,30,6,314,9,12,0.27,0.27,0.0821992174377025,0.11,0.057700137388585,0.38,True,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,False,30.898074633069587,True,False,-0.2874167906034344,-0.1109878222218328,-0.1152611915800839
92,HLC/3,2,17,115,4,9,0.05,1227,609,186,67,198,6,323,627,27,26,34,84,166,513,601,506,468,307,932,802,294,257,518,208,628,917,100,265,757,597,5,27,17,5,27,2,51,73,9,117,17,17,0.05,0.26,0.0835525013728352,0.12,0.0761830903510495,0.34,True,True,True,True,False,True,False,False,False,True,True,True,False,True,True,True,True,20.444487119094106,True,False,-0.2133004136239036,-0.0606553483558067,-0.0660589783507724
93,high,2,17,184,4,8,0.16,1239,606,384,223,83,108,174,234,171,373,727,246,23,967,907,581,470,296,974,506,468,287,76,766,931,826,52,666,868,199,24,48,99,16,603,17,22,49,5,118,6,5,0.28,0.04,0.4,0.48,0.48,0.55,True,True,False,False,True,True,True,True,False,False,True,False,False,False,True,True,False,23.26013718864656,True,False,-0.2325934822705842,-0.0698194467512135,-0.0736817218913723
94,high,2,19,315,5,6,0.04,1408,609,262,249,823,80,65,131,25,308,505,202,321,511,556,532,341,252,842,775,276,264,440,293,192,994,944,821,243,806,8,43,78,11,59,6,21,9,7,760,10,20,0.07,0.02,0.4,0.48,0.48,0.55,True,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,21.69224407609102,True,False,-0.2803171070083438,-0.0877104666301929,-0.0918541696333611
95,open,2,15,385,3,12,0.39,2352,884,131,394,200,100,165,933,230,85,419,392,60,946,704,569,285,272,877,748,491,442,253,355,290,646,468,289,455,840,17,33,64,19,270,5,27,32,8,148,18,1,0.12,0.33,0.0745385053677671,0.11,0.0560083260512235,0.29,False,False,True,True,True,False,True,False,True,True,True,True,False,False,True,False,True,30.12118334492973,True,False,-0.2657474038924809,-0.0788259555512988,-0.0814255084796725
96,low,2,14,257,2,6,0.12,2304,637,16,13,404,270,40,298,80,280,312,336,168,414,858,758,427,415,997,825,386,377,850,181,894,27,10,683,862,481,21,44,19,4,654,3,32,59,14,364,11,9,0.26,0.39,0.18,0.25,0.1963150973155097,0.44,True,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,28.69561867898973,True,False,-0.1817397183227023,-0.0545527964583238,-0.0595429800657616
97,OHLC/4,2,18,292,2,4,0.09,535,307,276,280,65,356,330,303,28,99,230,45,117,997,937,747,347,323,710,527,402,260,574,629,525,114,779,576,228,460,19,25,25,11,106,14,36,74,12,496,14,11,0.3,0.3,0.0648442469058364,0.2341045778592833,0.0531567627415801,0.35,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,23.334977636882044,True,False,-0.1330027214679933,-0.0422390432663825,-0.0470452528879125
98,HLC/3,2,16,146,5,12,0.09,1364,714,60,226,357,353,175,685,292,184,860,315,159,627,640,505,398,258,784,750,457,448,727,452,117,303,506,862,509,373,16,19,98,20,30,9,46,86,15,694,11,23,0.03,0.29,0.02,0.97,0.05,0.91,False,False,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,21.97769104481432,True,False,-0.2087867012425654,-0.0544883922508143,-0.0598687652134857
99,HL/2,2,19,245,6,10,0.34,1916,341,284,26,744,2,201,80,196,120,323,386,137,885,845,535,372,356,903,858,454,339,310,137,321,489,778,424,368,515,25,43,48,10,591,7,30,5,18,279,21,24,0.29,0.02,0.4,0.48,0.48,0.55,True,False,False,True,True,True,True,True,False,True,False,True,True,False,False,True,False,20.8020033931702,True,False,-0.2505087164346197,-0.0669171264713392,-0.0712761180947943
100,open,2,19,248,4,5,0.33,2228,471,292,341,685,273,362,692,260,84,288,296,100,668,885,760,486,426,960,640,359,332,960,513,83,788,980,101,474,786,7,53,41,19,331,13,41,101,1,433,19,14,0.05,0.03,0.0808880985153604,0.11,0.056208916494034,0.32,True,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,31.13376049508236,True,False,-0.304996406805462,-0.1049746294963688,-0.1083685766153892
101,close,2,17,280,5,15,0.02,2173,857,295,386,67,136,92,448,204,55,551,399,124,311,611,589,415,311,947,691,297,282,415,426,265,722,999,949,351,809,5,6,31,11,55,10,13,76,2,198,19,11,0.3,0.32,0.01,1.0,0.02,0.89,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,31.62277660168379,True,False,-0.2832433007768686,-0.0863890397553369,-0.0912063419493769
102,close,2,14,244,6,5,0.19,2509,226,196,301,961,250,382,192,167,214,696,90,205,472,969,796,478,407,646,627,376,375,946,158,283,878,716,84,51,614,28,42,73,6,687,13,34,79,1,275,20,6,0.19,0.33,0.0830460914430046,0.12,0.0543161845928967,0.35,True,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,23.506249141797923,True,False,-0.2051335069309389,-0.0397041023663507,-0.042578820025493
103,open,2,14,8,2,20,0.28,1929,332,308,221,949,164,103,941,360,94,441,97,261,855,903,562,453,403,985,692,356,354,936,16,468,397,120,77,942,454,13,23,65,8,952,8,11,78,3,659,4,24,0.38,0.34,0.0621107635622226,0.21,0.0459434760827088,0.34,True,False,False,False,True,True,True,False,True,False,False,True,False,True,False,False,True,20.56009141190137,True,False,-0.146975154368652,-0.0400072981209534,-0.0423018848312709
104,high,2,16,399,4,18,0.22,1721,658,120,353,442,188,241,938,50,129,178,15,110,617,900,691,500,274,759,502,484,315,683,582,611,935,219,773,334,222,26,46,26,18,73,4,46,38,20,244,14,18,0.18,0.34,0.01,0.92,0.02,0.91,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,False,True,31.62277660168379,True,False,-0.2314460590216396,-0.0692428478963224,-0.073022043597596
105,HLC/3,2,21,225,5,8,0.11,1256,219,279,50,714,19,195,631,177,134,821,266,206,558,998,514,452,253,993,954,486,323,793,722,780,830,145,619,648,896,13,24,43,12,759,18,31,28,3,520,20,6,0.15,0.11,0.0794695794890898,0.2423067603586189,0.0503265306980038,0.31,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,32.03144498324663,True,False,-0.3393685455138296,-0.1220713402648677,-0.1285883730189196
