,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
2568,close,37.0,82.0,38.0,macdh,-0.9999999999999994,-0.9999999999999996,1.0,240.0,89.0,4H,-0.1259921049894873
442,low,74.0,426.0,44.0,macdh,-1.0000000000000002,-0.9999999999999988,2.0,461.0,303.0,4H,-0.1259921049894873
3154,OHLC/4,47.0,48.0,38.0,macdh,-0.9999999999999997,-0.9999999999999997,5.0,350.0,176.0,4H,-0.1259921049894873
2560,HLC/3,181.0,312.0,36.0,macds,-0.9999999999999997,-0.9999999999999997,5.0,172.0,401.0,4H,-0.1259921049894873
4534,HLCC/4,41.0,579.0,8.0,macdh,-1.0,-0.9999999999999991,1.0,420.0,333.0,4H,-0.1259921049894873
335,HL/2,28.0,292.0,38.0,macdh,-1.0,-0.9999999999999991,4.0,316.0,373.0,4H,-0.1259921049894873
5026,OHLC/4,89.0,174.0,41.0,macdh,-1.0000000000000004,-1.0000000000000002,6.0,333.0,294.0,4H,-0.1259921049894873
4506,close,272.0,481.0,37.0,macdh,-1.0000000000000016,-0.9999999999999974,6.0,174.0,442.0,4H,-0.1259921049894873
622,open,71.0,497.0,19.0,macdh,-1.0,-0.9999999999999992,4.0,167.0,63.0,4H,-0.1259921049894873
1672,low,212.0,285.0,31.0,macds,-0.999999999999995,-1.0000000000000044,1.0,235.0,271.0,4H,-0.1259921049894873
5019,HLC/3,93.0,684.0,33.0,macdh,-0.9999999999999998,-1.0,5.0,323.0,480.0,4H,-0.1259921049894873
4731,open,278.0,609.0,30.0,macdh,-0.9999999999999997,-0.9999999999999998,3.0,209.0,149.0,4H,-0.1259921049894873
3426,HLC/3,85.0,473.0,42.0,macdh,-0.9999999999999996,-0.9999999999999999,2.0,430.0,80.0,4H,-0.1259921049894873
5024,low,15.0,362.0,30.0,macdh,-1.0000000000000009,-0.9999999999999992,3.0,236.0,46.0,4H,-0.1259921049894873
4509,close,19.0,574.0,12.0,macdh,-1.0000000000000002,-0.9999999999999992,4.0,428.0,166.0,4H,-0.1259921049894873
928,OHLC/4,251.0,469.0,40.0,macdh,-1.0000000000000016,-0.9999999999999976,6.0,352.0,106.0,4H,-0.1259921049894873
146,low,71.0,480.0,14.0,macdh,-1.0,-0.9999999999999989,5.0,378.0,98.0,4H,-0.1259921049894873
1850,HL/2,38.0,520.0,50.0,macdh,-0.9999999999999998,-0.9999999999999996,3.0,297.0,470.0,4H,-0.1259921049894873
3253,HLCC/4,13.0,608.0,44.0,macdh,-0.999999999999999,-0.9999999999999999,4.0,294.0,409.0,4H,-0.1259921049894873
3363,OHLC/4,95.0,134.0,25.0,macdh,-0.999999999999999,-1.0,4.0,351.0,385.0,4H,-0.1259921049894873
4703,low,165.0,590.0,3.0,macdh,-0.9999999999999968,-1.0000000000000027,4.0,254.0,475.0,4H,-0.1259921049894873
5027,open,240.0,367.0,33.0,macds,-1.0000000000000004,-1.0000000000000002,1.0,87.0,447.0,4H,-0.1259921049894873
4364,HL/2,232.0,350.0,21.0,macds,-0.9999999999999997,-0.9999999999999996,1.0,114.0,27.0,4H,-0.1259921049894873
2758,close,56.0,97.0,46.0,macdh,-0.9999999999999992,-0.9999999999999998,4.0,363.0,162.0,4H,-0.1259921049894873
4215,open,48.0,661.0,6.0,macdh,-0.9999999999999999,-0.999999999999999,2.0,405.0,479.0,4H,-0.1259921049894873
5020,HL/2,296.0,611.0,27.0,macdh,-1.0000000000000022,-0.999999999999998,2.0,249.0,347.0,4H,-0.1259921049894873
5023,HLC/3,109.0,436.0,42.0,macdh,-0.9999999999999998,-1.0,6.0,352.0,113.0,4H,-0.1259921049894873
5028,close,51.0,90.0,20.0,macd,-1.000000000000001,-1.0,3.0,194.0,380.0,4H,-0.1259921049894873
5022,close,129.0,209.0,36.0,macds,-1.0000000000000018,-0.9999999999999984,6.0,171.0,81.0,4H,-0.1259921049894873
1467,HLCC/4,7.0,575.0,44.0,macdh,-1.0,-0.9999999999999991,6.0,194.0,258.0,4H,-0.1259921049894873
2432,high,42.0,441.0,37.0,macdh,-1.0,-0.9999999999999989,1.0,381.0,241.0,4H,-0.1259921049894873
3235,HLC/3,41.0,106.0,11.0,macdh,-1.0,-0.999999999999999,5.0,289.0,147.0,4H,-0.1259921049894873
4346,low,148.0,146.0,47.0,macdh,-1.0000000000000002,-0.9999999999999991,6.0,448.0,23.0,4H,-0.1259921049894873
1341,HLC/3,72.0,196.0,21.0,macdh,-1.0,-0.9999999999999991,2.0,311.0,359.0,4H,-0.1259921049894873
1425,high,222.0,352.0,15.0,macds,-0.9999999999999997,-0.9999999999999996,5.0,172.0,241.0,4H,-0.1259921049894873
537,OHLC/4,187.0,619.0,34.0,macdh,-0.9999999999999996,-0.9999999999999997,1.0,175.0,5.0,4H,-0.1259921049894873
4026,low,223.0,474.0,10.0,macdh,-1.0,-1.0,4.0,440.0,340.0,4H,-0.12599210498948732
2970,OHLC/4,125.0,430.0,30.0,macdh,-1.0,-1.0,6.0,427.0,193.0,4H,-0.12599210498948732
663,high,36.0,159.0,16.0,macdh,-1.0000000000000018,-0.9999999999999983,5.0,354.0,493.0,4H,-0.12599210498948732
485,OHLC/4,68.0,144.0,31.0,macds,-0.999999999999998,-1.000000000000002,6.0,124.0,167.0,4H,-0.12599210498948732
4688,HLC/3,65.0,695.0,29.0,macdh,-1.0,-1.0,2.0,434.0,155.0,4H,-0.12599210498948732
2900,HL/2,25.0,116.0,5.0,macd,-1.0,-1.0,2.0,93.0,206.0,4H,-0.12599210498948732
687,HL/2,7.0,290.0,30.0,macds,-1.0,-1.0,5.0,192.0,117.0,4H,-0.12599210498948732
665,HLC/3,146.0,195.0,11.0,macdh,-1.0,-0.9999999999999999,5.0,254.0,204.0,4H,-0.12599210498948732
1176,HLCC/4,82.0,613.0,33.0,macdh,-0.9999999999999999,-0.9999999999999999,6.0,331.0,221.0,4H,-0.12599210498948732
3523,HLCC/4,243.0,700.0,36.0,macdh,-0.9999999999999999,-1.0,6.0,216.0,125.0,4H,-0.12599210498948732
3047,high,289.0,659.0,50.0,macdh,-1.0,-0.9999999999999998,2.0,255.0,472.0,4H,-0.12599210498948732
4023,low,145.0,193.0,11.0,macds,-1.0,-1.0,4.0,75.0,104.0,4H,-0.12599210498948732
2948,HL/2,220.0,564.0,27.0,macdh,-1.0,-1.0,2.0,139.0,466.0,4H,-0.12599210498948732
4131,HLC/3,257.0,391.0,47.0,macdh,-1.000000000000002,-0.9999999999999979,4.0,265.0,227.0,4H,-0.12599210498948732
2891,HL/2,18.0,69.0,15.0,macd,-1.0,-1.0,2.0,346.0,101.0,4H,-0.12599210498948732
3995,low,120.0,149.0,24.0,macdh,-1.0,-1.0,4.0,316.0,316.0,4H,-0.12599210498948732
4000,HL/2,83.0,190.0,38.0,macds,-1.0000000000000018,-0.9999999999999982,4.0,61.0,410.0,4H,-0.12599210498948732
4001,close,94.0,675.0,44.0,macdh,-1.0,-1.0,2.0,266.0,373.0,4H,-0.12599210498948732
1754,HL/2,214.0,269.0,49.0,macdh,-1.0,-1.0,5.0,289.0,194.0,4H,-0.12599210498948732
2957,HLCC/4,209.0,438.0,46.0,macdh,-1.000000000000002,-0.9999999999999979,1.0,217.0,260.0,4H,-0.12599210498948732
492,HL/2,2.0,187.0,27.0,macd,-1.0,-1.0,2.0,314.0,343.0,4H,-0.12599210498948732
4084,high,80.0,171.0,33.0,macdh,-1.0,-1.0,3.0,302.0,151.0,4H,-0.12599210498948732
4691,HLCC/4,7.0,164.0,21.0,macdh,-1.0,-1.0,6.0,416.0,140.0,4H,-0.12599210498948732
314,high,198.0,236.0,33.0,macds,-0.9999999999999999,-0.9999999999999999,1.0,182.0,286.0,4H,-0.12599210498948732
696,close,134.0,165.0,44.0,macds,-1.0,-1.0,2.0,99.0,128.0,4H,-0.12599210498948732
3061,high,153.0,617.0,44.0,macdh,-1.0,-1.0,4.0,355.0,288.0,4H,-0.12599210498948732
3060,open,31.0,429.0,39.0,macdh,-0.9999999999999996,-1.0000000000000004,3.0,208.0,156.0,4H,-0.12599210498948732
4135,low,15.0,617.0,8.0,macds,-0.9999999999999979,-1.0000000000000018,5.0,188.0,63.0,4H,-0.12599210498948732
4075,high,185.0,223.0,15.0,macds,-0.9999999999999998,-1.0,3.0,131.0,25.0,4H,-0.12599210498948732
4069,OHLC/4,299.0,567.0,18.0,macdh,-1.0,-1.0,1.0,149.0,169.0,4H,-0.12599210498948732
3024,HLC/3,283.0,543.0,24.0,macdh,-1.0000000000000022,-0.9999999999999978,3.0,370.0,142.0,4H,-0.12599210498948732
1708,close,229.0,305.0,33.0,macdh,-0.9999999999999999,-0.9999999999999999,4.0,381.0,466.0,4H,-0.12599210498948732
386,open,241.0,270.0,29.0,macdh,-1.0,-1.0,5.0,336.0,410.0,4H,-0.12599210498948732
4107,low,53.0,46.0,29.0,macds,-1.0000000000000016,-0.9999999999999982,2.0,302.0,258.0,4H,-0.12599210498948732
1205,HL/2,130.0,621.0,24.0,macdh,-0.9999999999999998,-0.9999999999999999,3.0,443.0,3.0,4H,-0.12599210498948732
1177,OHLC/4,124.0,452.0,16.0,macdh,-0.9999999999999998,-0.9999999999999999,6.0,259.0,125.0,4H,-0.12599210498948732
3012,HLC/3,89.0,431.0,43.0,macdh,-0.9999999999999999,-0.9999999999999999,1.0,423.0,73.0,4H,-0.12599210498948732
3011,close,9.0,298.0,13.0,macdh,-0.9999999999999999,-1.0,2.0,359.0,481.0,4H,-0.12599210498948732
1724,OHLC/4,58.0,131.0,24.0,macds,-1.0,-1.0,4.0,96.0,156.0,4H,-0.12599210498948732
718,HL/2,74.0,471.0,45.0,macd,-1.0,-1.0,6.0,150.0,429.0,4H,-0.12599210498948732
259,close,173.0,424.0,35.0,macdh,-1.0,-1.0,3.0,291.0,246.0,4H,-0.12599210498948732
670,HLCC/4,36.0,154.0,30.0,macd,-1.000000000000002,-0.9999999999999981,1.0,200.0,187.0,4H,-0.12599210498948732
4686,HL/2,156.0,634.0,18.0,macdh,-1.0,-1.0,2.0,336.0,398.0,4H,-0.12599210498948732
4093,HLCC/4,146.0,545.0,39.0,macdh,-0.9999999999999999,-0.9999999999999999,5.0,456.0,409.0,4H,-0.12599210498948732
293,HLC/3,114.0,382.0,37.0,macdh,-0.9999999999999987,-1.0000000000000013,3.0,366.0,180.0,4H,-0.12599210498948732
3001,HLC/3,194.0,383.0,32.0,macdh,-1.0,-1.0,5.0,355.0,475.0,4H,-0.12599210498948732
4965,OHLC/4,54.0,608.0,4.0,macdh,-0.9999999999999991,-1.0000000000000009,1.0,421.0,303.0,4H,-0.12599210498948732
3535,OHLC/4,198.0,480.0,23.0,macdh,-1.0,-1.0,3.0,395.0,433.0,4H,-0.12599210498948732
4707,high,30.0,660.0,7.0,macd,-1.0,-1.0,6.0,179.0,84.0,4H,-0.12599210498948732
1717,low,231.0,536.0,41.0,macdh,-1.0000000000000022,-0.9999999999999979,2.0,132.0,7.0,4H,-0.12599210498948732
2989,high,184.0,521.0,15.0,macdh,-0.9999999999999999,-1.0,6.0,385.0,93.0,4H,-0.12599210498948732
4060,open,23.0,145.0,12.0,macdh,-0.999999999999999,-1.0000000000000009,2.0,458.0,443.0,4H,-0.12599210498948732
3030,open,119.0,402.0,23.0,macdh,-1.0,-1.0,6.0,463.0,10.0,4H,-0.12599210498948732
2908,HLC/3,190.0,545.0,8.0,macdh,-0.9999999999999999,-1.0,1.0,258.0,472.0,4H,-0.12599210498948732
3000,HLC/3,18.0,181.0,35.0,macd,-1.0,-0.9999999999999999,6.0,148.0,368.0,4H,-0.12599210498948732
4104,high,140.0,604.0,46.0,macdh,-1.0,-1.0,1.0,269.0,3.0,4H,-0.12599210498948732
2979,HLC/3,163.0,410.0,47.0,macdh,-1.0,-1.0,6.0,211.0,168.0,4H,-0.12599210498948732
2937,open,101.0,583.0,49.0,macdh,-1.0,-1.0,4.0,283.0,500.0,4H,-0.12599210498948732
1204,low,291.0,597.0,20.0,macdh,-1.000000000000002,-0.9999999999999978,3.0,114.0,440.0,4H,-0.12599210498948732
1738,open,71.0,69.0,12.0,macds,-0.9999999999999999,-0.9999999999999999,3.0,195.0,405.0,4H,-0.12599210498948732
3520,HLCC/4,265.0,593.0,27.0,macdh,-1.000000000000002,-0.9999999999999978,4.0,307.0,319.0,4H,-0.12599210498948732
2909,low,110.0,476.0,36.0,macdh,-0.9999999999999999,-0.9999999999999999,4.0,314.0,203.0,4H,-0.12599210498948732
674,close,292.0,526.0,34.0,macdh,-1.000000000000002,-0.9999999999999979,3.0,220.0,250.0,4H,-0.12599210498948732
2152,high,60.0,345.0,16.0,macdh,-1.0,-1.0,5.0,250.0,484.0,4H,-0.12599210498948732
4710,HLCC/4,171.0,644.0,40.0,macdh,-1.0,-1.0,6.0,272.0,477.0,4H,-0.12599210498948732
3020,low,214.0,252.0,43.0,macdh,-1.0,-1.0,6.0,369.0,483.0,4H,-0.12599210498948732
2154,HLC/3,291.0,432.0,28.0,macdh,-0.999999999999999,-1.000000000000001,5.0,147.0,136.0,4H,-0.12599210498948732
614,HL/2,71.0,547.0,43.0,macds,-1.0,-1.0,3.0,133.0,66.0,4H,-0.12599210498948732
646,HLC/3,94.0,556.0,44.0,macdh,-1.0,-1.0,4.0,464.0,455.0,4H,-0.12599210498948732
1695,high,54.0,190.0,46.0,macdh,-1.0,-1.0,5.0,315.0,118.0,4H,-0.12599210498948732
367,open,7.0,401.0,9.0,macd,-0.9999999999999983,-1.0000000000000016,5.0,213.0,94.0,4H,-0.12599210498948732
3792,open,128.0,255.0,17.0,macd,-1.0,-1.0,6.0,152.0,380.0,4H,-0.12599210498948732
531,close,44.0,545.0,19.0,macdh,-1.0,-1.0,4.0,181.0,77.0,4H,-0.12599210498948732
3376,OHLC/4,89.0,166.0,35.0,macdh,-0.9999999999999992,-1.0000000000000007,2.0,224.0,142.0,4H,-0.12599210498948732
3861,open,23.0,374.0,29.0,macdh,-1.0000000000000009,-0.999999999999999,1.0,405.0,153.0,4H,-0.12599210498948732
3867,HL/2,69.0,420.0,28.0,macds,-1.000000000000002,-0.9999999999999981,3.0,113.0,277.0,4H,-0.12599210498948732
1546,HLC/3,17.0,559.0,17.0,macdh,-0.999999999999999,-1.0000000000000009,1.0,418.0,125.0,4H,-0.12599210498948732
3791,HL/2,208.0,588.0,33.0,macdh,-1.0,-1.0,6.0,81.0,122.0,4H,-0.12599210498948732
3369,HL/2,64.0,460.0,46.0,macds,-0.9999999999999999,-0.9999999999999999,3.0,134.0,44.0,4H,-0.12599210498948732
3878,HLC/3,31.0,81.0,4.0,macd,-1.0,-1.0,3.0,204.0,3.0,4H,-0.12599210498948732
3364,open,28.0,304.0,20.0,macds,-1.0,-1.0,1.0,219.0,431.0,4H,-0.12599210498948732
1318,close,277.0,435.0,20.0,macdh,-0.9999999999999983,-1.0000000000000016,2.0,301.0,337.0,4H,-0.12599210498948732
28,close,221.0,449.0,42.0,macdh,-1.000000000000002,-0.9999999999999979,1.0,286.0,102.0,4H,-0.12599210498948732
3353,HLC/3,280.0,447.0,10.0,macdh,-1.0,-1.0,2.0,160.0,264.0,4H,-0.12599210498948732
3482,HL/2,199.0,451.0,19.0,macds,-1.000000000000002,-0.9999999999999977,6.0,81.0,305.0,4H,-0.12599210498948732
3345,HLCC/4,84.0,687.0,12.0,macd,-1.0,-1.0,4.0,105.0,19.0,4H,-0.12599210498948732
3900,OHLC/4,10.0,134.0,4.0,macd,-0.9999999999999984,-1.0000000000000013,1.0,136.0,465.0,4H,-0.12599210498948732
4780,HLCC/4,270.0,461.0,22.0,macdh,-1.0,-1.0,4.0,148.0,87.0,4H,-0.12599210498948732
550,HL/2,154.0,309.0,3.0,macd,-1.0000000000000022,-0.9999999999999978,5.0,125.0,159.0,4H,-0.12599210498948732
3337,HLCC/4,238.0,310.0,12.0,macdh,-1.0,-1.0,3.0,247.0,250.0,4H,-0.12599210498948732
3331,HL/2,156.0,171.0,3.0,macdh,-1.0,-1.0,2.0,400.0,74.0,4H,-0.12599210498948732
551,HLCC/4,138.0,627.0,26.0,macdh,-1.0,-1.0,6.0,376.0,363.0,4H,-0.12599210498948732
1573,low,117.0,428.0,18.0,macds,-1.0,-1.0,2.0,97.0,149.0,4H,-0.12599210498948732
3324,OHLC/4,35.0,680.0,21.0,macdh,-1.0000000000000009,-0.9999999999999989,3.0,319.0,251.0,4H,-0.12599210498948732
4776,high,261.0,489.0,20.0,macdh,-1.0,-1.0,1.0,166.0,229.0,4H,-0.12599210498948732
560,high,118.0,533.0,21.0,macdh,-1.0,-1.0,3.0,297.0,384.0,4H,-0.12599210498948732
1263,close,197.0,602.0,47.0,macdh,-1.0000000000000022,-0.9999999999999978,4.0,213.0,57.0,4H,-0.12599210498948732
27,OHLC/4,259.0,438.0,21.0,macdh,-1.0,-1.0,5.0,143.0,122.0,4H,-0.12599210498948732
4994,open,162.0,593.0,30.0,macdh,-1.0,-1.0,6.0,232.0,386.0,4H,-0.12599210498948732
3844,close,36.0,134.0,14.0,macdh,-1.0,-0.9999999999999999,3.0,470.0,313.0,4H,-0.12599210498948732
3802,high,232.0,467.0,33.0,macdh,-1.0,-1.0,6.0,111.0,212.0,4H,-0.12599210498948732
3461,HL/2,184.0,334.0,31.0,macds,-0.9999999999999999,-1.0,3.0,163.0,18.0,4H,-0.12599210498948732
3813,close,121.0,501.0,42.0,macdh,-1.0,-1.0,4.0,321.0,343.0,4H,-0.12599210498948732
3821,HLC/3,222.0,481.0,3.0,macdh,-1.0,-1.0,4.0,332.0,444.0,4H,-0.12599210498948732
3457,open,209.0,324.0,35.0,macdh,-1.0,-1.0,4.0,307.0,30.0,4H,-0.12599210498948732
3455,OHLC/4,93.0,587.0,43.0,macdh,-0.9999999999999999,-0.9999999999999998,6.0,424.0,288.0,4H,-0.12599210498948732
4840,HLC/3,53.0,79.0,17.0,macd,-0.9999999999999998,-1.0,1.0,213.0,91.0,4H,-0.12599210498948732
1506,HLC/3,5.0,54.0,40.0,macd,-0.9999999999999982,-1.0000000000000018,5.0,352.0,123.0,4H,-0.12599210498948732
3445,HL/2,168.0,671.0,26.0,macdh,-1.0,-1.0,6.0,133.0,494.0,4H,-0.12599210498948732
4829,HLC/3,207.0,551.0,50.0,macdh,-1.000000000000002,-0.9999999999999978,5.0,302.0,439.0,4H,-0.12599210498948732
383,HL/2,90.0,443.0,3.0,macdh,-1.0,-1.0,5.0,440.0,130.0,4H,-0.12599210498948732
1509,open,100.0,563.0,47.0,macdh,-0.9999999999999999,-1.0,2.0,201.0,121.0,4H,-0.12599210498948732
17,HL/2,221.0,385.0,48.0,macdh,-1.000000000000002,-0.9999999999999979,4.0,136.0,85.0,4H,-0.12599210498948732
1493,HLC/3,154.0,576.0,37.0,macdh,-0.9999999999999998,-0.9999999999999998,5.0,432.0,190.0,4H,-0.12599210498948732
1284,close,80.0,546.0,10.0,macdh,-1.0,-1.0,6.0,335.0,25.0,4H,-0.12599210498948732
515,HL/2,57.0,213.0,15.0,macdh,-1.0000000000000009,-0.999999999999999,2.0,386.0,443.0,4H,-0.12599210498948732
3424,open,30.0,535.0,3.0,macdh,-1.0,-1.0,4.0,305.0,357.0,4H,-0.12599210498948732
518,HLCC/4,4.0,210.0,13.0,macd,-1.0,-1.0,4.0,157.0,106.0,4H,-0.12599210498948732
374,HL/2,203.0,472.0,37.0,macdh,-1.0,-1.0,6.0,156.0,88.0,4H,-0.12599210498948732
519,OHLC/4,87.0,85.0,24.0,macds,-0.9999999999999998,-0.9999999999999998,3.0,109.0,290.0,4H,-0.12599210498948732
3413,open,141.0,670.0,43.0,macdh,-1.0,-1.0,2.0,91.0,365.0,4H,-0.12599210498948732
3408,HLCC/4,258.0,441.0,12.0,macdh,-1.0,-1.0,5.0,124.0,446.0,4H,-0.12599210498948732
371,high,198.0,536.0,9.0,macdh,-0.9999999999999999,-1.0,5.0,319.0,309.0,4H,-0.12599210498948732
3402,high,122.0,589.0,47.0,macdh,-0.9999999999999999,-0.9999999999999998,2.0,371.0,284.0,4H,-0.12599210498948732
1302,HLCC/4,51.0,674.0,16.0,macdh,-1.0,-1.0,4.0,237.0,4.0,4H,-0.12599210498948732
498,HLC/3,204.0,298.0,29.0,macdh,-1.0,-1.0,2.0,241.0,29.0,4H,-0.12599210498948732
369,HLC/3,203.0,471.0,44.0,macdh,-1.000000000000002,-0.999999999999998,1.0,398.0,368.0,4H,-0.12599210498948732
1475,open,211.0,315.0,7.0,macds,-1.0000000000000144,-0.9999999999999851,1.0,89.0,359.0,4H,-0.12599210498948732
3310,open,221.0,437.0,46.0,macdh,-1.000000000000002,-0.9999999999999979,3.0,481.0,425.0,4H,-0.12599210498948732
562,HL/2,271.0,449.0,2.0,macdh,-1.0,-1.0,3.0,287.0,447.0,4H,-0.12599210498948732
626,HLC/3,169.0,621.0,27.0,macdh,-1.0,-1.0,2.0,103.0,455.0,4H,-0.12599210498948732
618,low,74.0,645.0,7.0,macd,-1.0,-1.0,5.0,124.0,426.0,4H,-0.12599210498948732
1243,high,82.0,421.0,36.0,macds,-1.0,-1.0,3.0,105.0,174.0,4H,-0.12599210498948732
1325,close,116.0,652.0,44.0,macdh,-0.9999999999999999,-0.9999999999999998,1.0,355.0,129.0,4H,-0.12599210498948732
3169,low,53.0,256.0,17.0,macdh,-1.0000000000000009,-0.9999999999999991,5.0,377.0,307.0,4H,-0.12599210498948732
1450,HLC/3,278.0,527.0,11.0,macdh,-1.0,-1.0,5.0,290.0,155.0,4H,-0.12599210498948732
1359,HLC/3,87.0,174.0,17.0,macd,-1.0,-1.0,2.0,96.0,437.0,4H,-0.12599210498948732
623,HL/2,143.0,661.0,29.0,macdh,-1.0,-1.0,4.0,351.0,384.0,4H,-0.12599210498948732
1653,low,297.0,696.0,26.0,macdh,-1.0,-1.0,2.0,347.0,299.0,4H,-0.12599210498948732
3150,open,112.0,440.0,19.0,macdh,-1.0,-1.0,4.0,308.0,69.0,4H,-0.12599210498948732
331,open,193.0,637.0,36.0,macdh,-1.0,-0.9999999999999999,3.0,90.0,213.0,4H,-0.12599210498948732
3144,high,262.0,567.0,12.0,macdh,-1.0,-1.0,5.0,319.0,498.0,4H,-0.12599210498948732
495,open,193.0,236.0,13.0,macds,-0.9999999999999978,-1.0000000000000022,3.0,118.0,416.0,4H,-0.12599210498948732
1330,HLCC/4,217.0,556.0,39.0,macdh,-1.000000000000002,-0.9999999999999979,5.0,360.0,480.0,4H,-0.12599210498948732
617,high,62.0,66.0,8.0,macdh,-1.0,-1.0,4.0,344.0,388.0,4H,-0.12599210498948732
1661,open,88.0,232.0,8.0,macds,-0.9999999999999978,-1.000000000000002,6.0,98.0,384.0,4H,-0.12599210498948732
1662,close,73.0,162.0,24.0,macds,-0.999999999999998,-1.000000000000002,1.0,222.0,449.0,4H,-0.12599210498948732
3129,low,16.0,367.0,50.0,macdh,-1.0000000000000009,-0.999999999999999,3.0,380.0,55.0,4H,-0.12599210498948732
4717,OHLC/4,72.0,426.0,21.0,macds,-0.9999999999999979,-1.0000000000000022,1.0,126.0,254.0,4H,-0.12599210498948732
3982,HLC/3,139.0,411.0,36.0,macdh,-0.9999999999999999,-0.9999999999999999,2.0,427.0,12.0,4H,-0.12599210498948732
56,high,197.0,638.0,28.0,macdh,-1.0,-1.0,5.0,92.0,331.0,4H,-0.12599210498948732
329,low,266.0,429.0,38.0,macdh,-1.000000000000002,-0.9999999999999979,3.0,385.0,31.0,4H,-0.12599210498948732
3112,close,247.0,436.0,23.0,macdh,-0.9999999999999998,-1.0,4.0,458.0,347.0,4H,-0.12599210498948732
3107,HLCC/4,239.0,687.0,21.0,macdh,-1.0,-1.0,2.0,166.0,323.0,4H,-0.12599210498948732
3512,open,223.0,422.0,49.0,macdh,-1.0,-1.0,1.0,73.0,332.0,4H,-0.12599210498948732
1690,HL/2,293.0,610.0,45.0,macdh,-1.0,-1.0,3.0,186.0,131.0,4H,-0.12599210498948732
1217,OHLC/4,7.0,310.0,45.0,macds,-1.0,-1.0,1.0,107.0,436.0,4H,-0.12599210498948732
3186,low,32.0,529.0,13.0,macds,-0.9999999999999991,-1.0000000000000004,4.0,175.0,342.0,4H,-0.12599210498948732
4139,HL/2,67.0,270.0,24.0,macd,-1.0,-0.9999999999999999,5.0,84.0,247.0,4H,-0.12599210498948732
3912,HLCC/4,20.0,324.0,12.0,macd,-1.000000000000002,-0.9999999999999979,1.0,147.0,462.0,4H,-0.12599210498948732
1262,HL/2,193.0,433.0,38.0,macdh,-1.0,-1.0,4.0,265.0,39.0,4H,-0.12599210498948732
1591,HL/2,51.0,449.0,32.0,macdh,-1.0,-1.0,1.0,375.0,414.0,4H,-0.12599210498948732
3915,open,20.0,630.0,8.0,macdh,-1.0,-1.0,3.0,255.0,447.0,4H,-0.12599210498948732
3787,high,185.0,320.0,34.0,macd,-1.0,-1.0,6.0,123.0,432.0,4H,-0.12599210498948732
3492,close,231.0,431.0,33.0,macdh,-0.9999999999999999,-1.0000000000000002,1.0,302.0,389.0,4H,-0.12599210498948732
3496,OHLC/4,136.0,335.0,35.0,macds,-1.0000000000000016,-0.9999999999999984,2.0,131.0,473.0,4H,-0.12599210498948732
3272,HLC/3,45.0,318.0,15.0,macds,-1.0,-1.0,4.0,114.0,405.0,4H,-0.12599210498948732
3270,close,157.0,356.0,30.0,macds,-0.999999999999998,-1.000000000000002,1.0,96.0,440.0,4H,-0.12599210498948732
1596,HLCC/4,81.0,511.0,39.0,macdh,-1.0,-1.0,6.0,248.0,63.0,4H,-0.12599210498948732
570,high,208.0,320.0,36.0,macds,-1.0,-1.0,4.0,133.0,346.0,4H,-0.12599210498948732
497,OHLC/4,203.0,483.0,10.0,macdh,-1.0,-1.0,2.0,302.0,489.0,4H,-0.12599210498948732
1604,close,11.0,10.0,36.0,macdh,-0.9999999999999991,-1.0000000000000009,5.0,343.0,18.0,4H,-0.12599210498948732
39,low,67.0,125.0,44.0,macds,-1.0000000000000022,-0.9999999999999978,2.0,118.0,488.0,4H,-0.12599210498948732
3242,HL/2,218.0,392.0,42.0,macdh,-1.0,-1.0,1.0,128.0,300.0,4H,-0.12599210498948732
3192,high,235.0,690.0,39.0,macdh,-1.0,-1.0,1.0,260.0,156.0,4H,-0.12599210498948732
3237,open,213.0,343.0,29.0,macdh,-1.0,-1.0,5.0,277.0,92.0,4H,-0.12599210498948732
3939,OHLC/4,104.0,656.0,26.0,macdh,-0.9999999999999998,-0.9999999999999999,6.0,458.0,479.0,4H,-0.12599210498948732
4968,high,35.0,546.0,21.0,macdh,-1.0000000000000009,-0.9999999999999991,6.0,320.0,10.0,4H,-0.12599210498948732
349,high,123.0,421.0,25.0,macdh,-1.0,-1.0,2.0,446.0,142.0,4H,-0.12599210498948732
3226,OHLC/4,232.0,613.0,3.0,macdh,-1.0,-1.0,6.0,446.0,455.0,4H,-0.12599210498948732
3502,open,270.0,620.0,20.0,macdh,-1.0,-1.0,2.0,122.0,279.0,4H,-0.12599210498948732
610,HLC/3,163.0,586.0,24.0,macdh,-1.0,-1.0,5.0,394.0,126.0,4H,-0.12599210498948732
4845,open,97.0,409.0,23.0,macd,-0.9999999999999999,-1.0,4.0,107.0,353.0,4H,-0.12599210498948732
4755,open,110.0,127.0,39.0,macd,-0.9999999999999998,-1.0,3.0,83.0,175.0,4H,-0.12599210498948732
1614,HL/2,164.0,257.0,19.0,macd,-1.0,-1.0,4.0,129.0,217.0,4H,-0.12599210498948732
3205,HLC/3,196.0,239.0,6.0,macdh,-1.0,-1.0,4.0,418.0,159.0,4H,-0.12599210498948732
1616,open,163.0,680.0,38.0,macdh,-1.0,-1.0,2.0,172.0,399.0,4H,-0.12599210498948732
