,num_st_pr,num_tp_pr,num_trade_pr,score,max_tp_pr,max_st_pr,mean_tp_pr,mean_st_pr,sum_st_pr,sum_tp_pr,money,draw_down,max_st,max_st_power,min_st,min_st_power,max_tp,max_tp_power,min_tp,min_tp_power,value_front_intervals_pr_upper,value_front_intervals_pr_upper_power,value_front_intervals_pr_lower,value_front_intervals_pr_lower_power,value_back_intervals_pr_upper,value_back_intervals_pr_upper_power,value_back_intervals_pr_lower,value_back_intervals_pr_lower_power,diff_extereme,methode
96,57,74,131,16.40385599251654,0.91,0.71,0.5463475345006095,0.3527923445906076,33.39733809786187,57.21045890947295,1879.7093091687707,48.853165545696186,0.71,0.15,0.51,0.25,0.91,0.0571428571428571,0.75,0.0571428571428571,5.742297025176624,0.6666666666666666,4.961188084946219,0.8888888888888888,3.89881606666605,0.8,3.395045896332077,0.4,0.0,pr
97,57,74,131,8.187848704504644,0.88,0.76,0.4730002898457605,0.3573993982267389,32.91269206451537,50.048756255108174,1041.4617619423675,70.92686583626856,0.76,1.0,0.5,0.3692307692307692,0.88,1.0,0.66,0.2592592592592592,16.94210353807662,0.71875,14.322781790376665,0.71875,11.991108324709378,1.0,10.16461904638541,1.0,5.0,pr
98,60,95,155,9.875291748922397,0.95,0.93,0.6920730765963086,0.5243315722589579,55.77021749577323,85.83364711155573,6280.497265708338,80.56622888331833,0.77,0.1666666666666666,0.51,0.3,0.91,0.0833333333333333,0.72,0.1,6.389417006650676,0.6111111111111112,5.344436195328642,1.0,4.194988145354044,1.0,3.526705587696376,0.6086956521739131,0.0,pr
99,61,90,151,29.00318082306304,0.84,0.61,0.5603737326189492,0.3068052206789829,32.32677708924042,69.57386409939633,25175.416771247128,36.76087775256335,0.61,0.0857142857142857,0.49,0.3142857142857143,0.84,0.081967213114754,0.76,0.081967213114754,7.249975760997776,0.5882352941176471,6.589338998508909,1.0,4.735660146948845,1.0,4.354726731185316,0.9285714285714286,0.0,pr
100,60,80,140,22.15569523663135,0.94,0.66,0.5735769570258391,0.3291524751545601,32.954919122796724,64.25579026957001,8941.316042923912,59.31258512288032,0.66,0.8533333333333334,0.48,1.0,0.94,1.0,0.78,1.0,7.402429473081724,1.0,6.284375298654868,1.0,4.799727517569348,1.0,4.1806989522451445,1.0,5.0,pr
101,44,63,107,8.362647637168763,0.85,0.78,0.4814074439352009,0.376339366428084,27.341153737505884,41.98797297223495,569.9287041610419,46.940540629147804,0.78,0.1224489795918367,0.53,0.2857142857142857,0.85,0.140625,0.65,0.140625,16.600556747953327,1.0,14.455244775771982,0.75,12.658131838639108,1.0,10.96444759567741,0.6923076923076923,5.0,pr
102,54,83,137,29.012278167030413,0.87,0.61,0.6323502192984428,0.3611026173487258,32.68217523511069,69.80405970592987,24094.753897301227,36.38619940470591,0.61,0.1,0.58,0.1,0.87,0.1956521739130435,0.84,0.1956521739130435,13.491515152232168,0.7647058823529411,13.174043644345744,0.7647058823529411,9.631274331489124,1.0,9.395118953738148,1.0,0.0,pr
103,49,59,108,8.25000410666449,0.9,0.95,0.623801320905509,0.4171452152123588,33.07063230380868,52.33776572962997,1467.3477624353943,69.82025215742391,0.85,0.1458333333333333,0.43,0.2083333333333333,1.05,1.0,0.67,0.203125,14.239780938340562,0.75,10.781663026358512,1.0,10.34664092734351,0.6666666666666666,7.958631076146626,1.0,5.0,pr
104,56,86,142,24.67310347173258,0.85,0.63,0.5707288972884067,0.3462230758593149,33.78819725356101,67.05197104940602,14647.44510193644,52.74517726822809,0.63,0.0491803278688524,0.56,0.0163934426229508,0.85,0.1162790697674418,0.78,0.1627906976744186,13.15206203914152,0.125,12.4597594893414,1.0,9.45575973447656,1.0,8.95766343940358,0.7777777777777778,0.0,pr
105,41,76,117,12.91203646673091,0.98,0.94,0.7085792938874198,0.4967870960670965,37.3997761955794,66.89515883333688,4750.567873330963,75.43437737322691,0.69,0.1621621621621621,0.62,0.1621621621621621,0.84,0.2413793103448276,0.79,0.1724137931034483,14.349245403507496,0.5454545454545454,13.785501551548764,0.5454545454545454,10.61664075441863,1.0,10.207700924749258,1.0,0.0,pr
106,73,76,149,6.129901354303404,0.9432688459314592,0.79,0.4347185540417114,0.331082478345692,37.8444963740797,51.63498247998585,579.7000637277107,49.54461147631217,0.79,0.0769230769230769,0.43,0.1384615384615384,1.06,0.0576923076923076,0.67,0.1153846153846153,5.730366077597006,0.8461538461538461,4.075978201635095,1.0,3.7358804244511066,0.7222222222222222,2.712591752846162,0.6666666666666666,5.0,pr
107,52,66,118,11.117785515551128,0.88,0.72,0.4768640658590082,0.3116804252931802,27.032221027637675,44.74164390877916,1181.8285676032642,41.654396192154735,0.72,0.0888888888888888,0.45,0.2444444444444444,0.88,0.0526315789473684,0.67,0.2105263157894736,7.007135517844718,0.6666666666666666,5.666881414791181,1.0,4.530285923845974,0.2666666666666666,3.737135826183187,1.0,0.0,pr
108,67,83,150,13.796925935972512,0.89,0.78,0.4462336647317222,0.3132340795367783,35.01213827036013,53.805499782457005,1394.2340966785086,40.13215454892784,0.78,0.0677966101694915,0.43,0.135593220338983,0.89,0.1538461538461538,0.64,0.0576923076923076,7.128818076474171,0.5,5.550171123878767,0.8333333333333334,4.532498576166831,0.3846153846153846,3.567625459152649,1.0,0.0,pr
109,57,94,151,8.82614285130135,0.8,0.99,0.600640093377793,0.4710469911238758,47.354860164787496,73.76546723005877,4439.756967096839,75.96982285615053,0.75,0.1311475409836065,0.51,0.0655737704918032,0.86,0.1346153846153846,0.68,0.1923076923076923,15.531189311572431,1.0,13.074059434692888,0.9285714285714286,10.49282894482654,0.3703703703703703,8.813968489583969,1.0,0.0,pr
110,60,103,163,23.63915168214152,0.81,0.58,0.5167954886745257,0.3157116831074155,33.62038687838887,67.6636025647488,11372.26113110473,58.68970687260181,0.58,0.0327868852459016,0.52,0.0327868852459016,0.81,0.1176470588235294,0.76,0.1176470588235294,7.1658301136650335,0.5833333333333334,6.830908448488144,1.0,4.704974696111548,0.8461538461538461,4.484236308687344,0.2307692307692307,0.0,pr
111,59,94,153,22.405205026743023,0.85,0.71,0.576685711578676,0.4074078076782531,40.271507393927465,74.50931115974088,16484.092329943967,40.58531039407107,0.71,0.1194029850746268,0.63,0.2835820895522388,0.85,0.1684210526315789,0.79,0.1684210526315789,6.562607544905054,1.0,6.182633757145782,1.0,4.251850027104204,1.0,4.0160658260532776,1.0,5.0,pr
112,75,91,166,18.02516705945621,1.08,0.82,0.5631213413672632,0.3279670107029088,39.45853325043499,71.66002905384914,6738.589653505625,62.34945301648028,0.82,0.0597014925373134,0.45,0.0597014925373134,1.08,0.0576923076923076,0.76,0.1153846153846153,8.196394321045918,0.6,6.272611911589024,0.6,5.495420391472671,1.0,4.214583139799547,0.9285714285714286,0.0,pr
113,61,67,128,8.741044953413533,1.03,0.8088938701807395,0.4475530788900742,0.302386714795137,28.94691422277122,45.172114409893375,544.2151976083735,41.8836156187183,0.87,0.1063829787234042,0.4,0.2553191489361702,1.03,1.0,0.67,0.1379310344827586,6.017156666012802,0.75,4.222746729863252,0.875,4.002964703650089,0.7777777777777778,2.9615866705366125,1.0,0.0,pr
114,52,65,117,6.949149293543555,0.9,0.77,0.5574563500268798,0.4331022305519514,36.43932919906434,51.7042968602839,620.3476342445072,72.48069504385366,0.77,0.0588235294117647,0.62,0.0588235294117647,0.9,0.081081081081081,0.78,0.054054054054054,15.166663286133067,0.2727272727272727,13.72717887384054,0.6363636363636364,11.107821542910337,0.2727272727272727,10.05421125356628,0.6363636363636364,0.0,pr
115,59,84,143,10.840917173725188,0.92,0.84,0.4947251550189796,0.3852043098068543,37.82126346539952,58.22696074839533,1612.7492943684915,80.39175063953043,0.84,0.0289855072463768,0.55,0.0289855072463768,0.92,0.1020408163265306,0.68,0.1224489795918367,16.74763286750612,1.0,13.579839318187869,0.3636363636363636,11.938280618169802,0.3333333333333333,9.657301153615656,0.75,0.0,pr
116,51,91,142,11.285897475765768,0.86,0.93,0.625567245427127,0.4630123176657655,43.895571386658446,73.39611329505838,7757.80234128361,59.16059652708471,0.64,0.0983606557377049,0.56,0.0983606557377049,0.84,0.1142857142857142,0.78,0.1428571428571428,5.626825216747028,0.5,5.293222200414611,0.75,3.525930799215471,1.0,3.3443990896741984,0.5,0.0,pr
117,48,64,112,16.90643216564614,0.97,0.83,0.501164810571609,0.3239319167596425,25.29412235760231,44.62050757190014,1530.0097030941124,42.73258302362959,0.83,0.0769230769230769,0.44,0.1025641025641025,0.97,1.0,0.68,0.1363636363636363,7.305423236781413,0.875,5.646293536849402,0.75,5.093672868060583,0.2,3.9365711244086974,0.4,0.0,pr
118,59,93,152,28.450132887129875,0.89,0.64,0.6287681927550064,0.3548714173675099,36.63378168076119,78.16890765284566,29954.157633358616,45.39776583401607,0.64,0.9,0.58,1.0,0.89,1.0,0.84,1.0,6.885536449454253,1.0,6.54051584101411,1.0,4.283042738904627,1.0,4.096725287909389,1.0,5.0,pr
119,54,69,123,8.670817861997687,0.99,0.8,0.5305040169957009,0.3696821958937432,30.50465252772122,52.30361410650782,1177.6481143973135,80.05149857726053,0.77,0.125,0.43,0.2916666666666667,0.95,0.0869565217391304,0.67,0.0652173913043478,6.037403549479131,0.7777777777777778,4.660930995447939,1.0,4.125433455064447,0.4285714285714285,3.235934295215173,0.5714285714285714,0.0,pr
120,49,69,118,19.345646604537222,0.83,0.61,0.5507789537187551,0.3468244408026941,27.50599974255144,51.53078022738953,2524.692224170988,50.4582174632204,0.61,0.0444444444444444,0.5,0.1111111111111111,0.83,0.0833333333333333,0.74,0.1111111111111111,6.845615294644761,0.6,6.232440560874116,0.9,4.336775745464026,0.2857142857142857,3.995669770101912,0.3571428571428571,0.0,pr
121,46,74,120,5.06117846596217,0.88,0.88,0.6576797271768322,0.4978251552585865,40.19891699884148,63.97834686956462,1153.3533328733902,77.51525526540325,0.83,0.1739130434782608,0.43,0.1521739130434782,0.95,1.0,0.65,0.1875,7.226635681210979,0.391304347826087,5.023020954145128,1.0,4.473611142857163,0.6,3.2388612229129974,0.75,0.0,pr
122,56,79,135,18.612706661131863,0.96,0.74,0.5843078858556101,0.3710875979685075,34.51740950442098,63.42713851536261,4564.164221310764,60.6820560342055,0.74,1.0,0.55,0.8108108108108109,0.96,1.0,0.78,1.0,6.877289136705858,0.9473684210526316,6.173226598767405,1.0,4.814469906470536,1.0,4.365323444521619,0.8048780487804879,5.0,pr
123,56,77,133,9.782963924083148,0.93,0.81,0.4990472421007217,0.3501651151076143,33.58200692792712,53.66408856072817,1075.6227424002318,32.355370645224895,0.81,0.1785714285714285,0.51,0.2142857142857142,0.93,0.108695652173913,0.69,0.1956521739130435,6.001338016344102,0.8,4.710287837193317,1.0,3.798948595196015,1.0,3.085447896795796,0.6,0.0,pr
124,45,73,118,27.660718157482908,0.82,0.61,0.6079287490824358,0.3741519296143684,27.41673888545916,58.49100559985769,14669.091300383958,32.45432424172912,0.61,0.3720930232558139,0.6,0.3720930232558139,0.82,0.28,0.82,0.28,5.8973669028579305,1.0,5.848788461241298,1.0,3.966343595942477,1.0,3.933982346294401,1.0,5.0,pr
125,66,79,145,9.739225228232806,0.94,0.79,0.4449180813796409,0.2812580900787567,30.356433393243154,48.998616037514665,1093.4944319494111,44.17479379310635,0.79,1.0,0.38,0.421875,0.94,1.0,0.62,0.3297872340425531,8.146733638133574,1.0,6.126644789344565,0.7804878048780488,5.269283458943563,1.0,4.039468643524833,1.0,5.0,pr
126,58,63,121,8.396570100311104,1.0,0.81,0.5020264635717379,0.3393095127998959,30.88030588852433,46.39322518379733,765.76060844993,44.61346321227441,0.81,0.0888888888888888,0.45,0.0888888888888888,1.0,0.0425531914893617,0.71,0.1063829787234042,6.552713595041121,0.5,5.087366229960269,0.25,4.526092166170604,0.875,3.456786694403809,0.875,0.0,pr
127,59,96,155,25.548084321854805,0.81,0.59,0.5440863928576245,0.3316659722282872,34.02763670127598,68.20963766921886,14222.836219090284,42.28476468370139,0.59,0.0967741935483871,0.57,0.0967741935483871,0.81,0.1568627450980392,0.8,0.1568627450980392,6.036113039342276,0.4074074074074074,5.902142743892079,0.6296296296296297,3.5624234433398865,1.0,3.5007983180389264,1.0,0.0,pr
128,35,75,110,12.602267909289235,0.86,0.86,0.6613750382287709,0.4630395865040629,30.068947772723824,60.52630272602509,8025.200027590847,66.08091254743805,0.79,0.1509433962264151,0.52,0.1886792452830188,1.0,0.1666666666666666,0.75,0.1666666666666666,15.772271405482128,0.5454545454545454,12.855259283627849,0.8636363636363636,10.949723162039492,0.6521739130434783,9.180311028064922,1.0,5.0,pr
129,60,77,137,15.51033927216548,0.84,0.66,0.4915707789917333,0.3486770009164341,34.01234145074828,54.39506042801844,1750.29084293774,50.76702357912689,0.66,0.1052631578947368,0.49,0.2105263157894736,0.84,0.1590909090909091,0.7,0.1590909090909091,5.844120034874278,0.7727272727272727,5.147802709349252,1.0,4.082564684461154,1.0,3.6112526378732346,0.8235294117647058,0.0,pr
130,61,90,151,17.444094192229382,0.8,0.67,0.5673341429482768,0.3747267801967817,39.72320380326944,68.04596713404787,5604.463399854398,60.47272667229634,0.67,0.1538461538461538,0.61,0.1538461538461538,0.8,0.0677966101694915,0.76,0.0677966101694915,5.527029060058711,0.7142857142857143,5.286443100559371,0.7142857142857143,3.4464784423914883,0.5625,3.3007342558635284,0.5625,0.0,pr
131,48,66,114,16.839108349021693,0.97,0.77,0.567046883363687,0.3610923745358432,29.57250650090951,51.22255230055851,1501.7067485655118,45.61267517165991,0.77,0.06,0.52,0.1,0.97,0.1470588235294117,0.75,0.1764705882352941,6.2518292835495,0.8888888888888888,4.678375395544772,0.8888888888888888,3.907347539527652,0.8,3.05674074144684,0.9,0.0,pr
132,46,64,110,18.78772059112811,1.0,0.78,0.5674025387687507,0.3647081956786889,28.490766081134623,51.35298765830856,3109.5684588904496,58.78831512884736,0.78,0.1,0.52,0.2,1.0,0.2285714285714285,0.77,0.2,14.014308179554543,0.7058823529411765,11.819251236364268,0.8235294117647058,9.843746149603778,1.0,8.295507428743097,0.9333333333333332,0.0,pr
133,58,73,131,9.335362049340858,0.92,0.76,0.4883495305680616,0.3317603290159974,32.41841246564715,50.841637222563925,800.9757598424662,45.06368841648086,0.76,0.0566037735849056,0.47,0.1132075471698113,0.92,0.074074074074074,0.69,0.1296296296296296,6.137526919581811,0.9230769230769232,4.814453604802692,0.6923076923076923,3.957799425451192,0.8571428571428571,3.141548523389228,0.5,5.0,pr
134,48,68,116,19.515107109403377,0.8,0.61,0.528471799103565,0.3618484816615669,27.25689879057545,49.792110545763215,2643.4942997964795,41.51902640284722,0.61,0.0652173913043478,0.54,0.0217391304347826,0.8,0.0444444444444444,0.74,0.0444444444444444,6.928607343991233,0.8888888888888888,6.550077729637,0.5555555555555556,4.6510066676537205,0.5,4.454837908590464,0.2,0.0,pr
135,78,74,152,5.655979456046431,0.91,0.72,0.4452064600809187,0.3023477239739267,35.48895738007712,50.19015181824297,594.3946103380142,38.64299152169965,0.72,0.081967213114754,0.43,0.0983606557377049,0.91,0.9722222222222222,0.65,0.1666666666666666,6.435048144523182,0.5882352941176471,4.997516768769839,0.8235294117647058,4.264180054585946,0.2777777777777778,3.404828528231944,0.5,0.0,pr
136,54,64,118,10.054509023034806,0.98,0.81,0.4971833556617198,0.3303967532431033,28.685697801256804,45.261978121641576,1042.842364849696,41.89598725545325,0.81,0.1333333333333333,0.46,0.4666666666666667,0.98,0.0697674418604651,0.69,0.0697674418604651,6.9381287272476895,0.7,5.560504338838796,0.9,4.707327985311497,0.5,3.7031158701797073,0.625,0.0,pr
137,61,79,140,18.88817226414966,1.03,0.84,0.4864328472357158,0.2842091002024508,29.207700531528648,55.111950140523966,2863.119585070396,36.77660859358486,0.84,0.2459016393442623,0.4,0.4590163934426229,1.03,1.0,0.69,0.1888888888888888,6.3018505220639165,0.6304347826086957,4.54129579820289,1.0,4.051010945516151,0.7941176470588235,3.0854598074406754,1.0,5.0,pr
138,45,50,95,6.686891943511183,0.96,0.85,0.3751597711692005,0.2660630043527413,18.8088442759316,27.84925435148312,310.8404610961715,41.67794486648925,0.85,1.0,0.51,0.8823529411764706,0.96,1.0,0.71,1.0,14.258686398551646,0.71875,11.905724839574027,1.0,10.230684266214054,0.5277777777777778,8.371202461126538,1.0,5.0,pr
139,57,75,132,8.183499186917453,0.9581719222878085,0.86,0.4529058499557982,0.3503611790151384,32.46629988146695,48.26744063121124,799.7453842822983,50.98519032553449,0.86,0.2692307692307692,0.47,0.2307692307692307,0.96,0.125,0.63,0.1875,16.37634142314688,0.6363636363636364,12.204062588043056,1.0,11.394177700182784,0.5384615384615384,8.524976629413597,1.0,0.0,pr
140,47,61,108,17.317198059993032,0.96,0.72,0.607456742472217,0.3978793938492382,30.328973870665745,51.51912827074426,2109.8312733489274,53.24642664786558,0.72,0.2222222222222222,0.57,0.2222222222222222,0.96,0.1470588235294117,0.83,0.1470588235294117,12.971998548971513,0.7083333333333334,11.887922130158216,1.0,9.691449166178916,0.6,8.75433873942604,1.0,5.0,pr
141,60,78,138,9.61225186359892,0.84,0.68,0.4838396985787638,0.3446148952483618,33.555150322232166,52.60205773837443,1072.6042579947396,49.497210193535054,0.68,0.0517241379310344,0.49,0.1206896551724138,0.84,0.0625,0.67,0.1041666666666666,6.606557162171493,0.2727272727272727,5.655255359991099,0.4545454545454545,4.411556623192762,0.5,3.7747859756373394,1.0,5.0,pr
142,74,90,164,17.500837115479992,0.94,0.75,0.4686022766721071,0.2933799150278525,35.07599825579983,59.7779810726105,3949.433635687453,47.09255200158656,0.75,0.03125,0.39,0.15625,0.94,0.0476190476190476,0.65,0.0793650793650793,7.855560938157254,0.5294117647058824,5.982359990283971,0.4117647058823529,5.267322662571268,0.9230769230769232,4.023034998614507,0.6153846153846154,0.0,pr
143,56,61,117,6.419121589815767,0.92,0.74,0.4381852503927693,0.3490378174776482,30.133730498062448,37.89602277193482,183.85970960869463,44.04393115119929,0.74,0.0535714285714285,0.52,0.0535714285714285,0.92,0.2857142857142857,0.72,0.1904761904761904,5.289479666856557,0.5714285714285714,4.066833725788864,1.0,3.245111570823024,1.0,2.657637060915881,0.6666666666666666,0.0,pr
144,69,71,140,5.519676515207319,0.94,0.77,0.444289344421851,0.3335893315896807,36.97193580192046,47.59718309328819,320.45617054505124,40.38251901861207,0.77,0.0806451612903225,0.45,0.2580645161290322,0.94,0.1204819277108433,0.66,0.1325301204819277,5.669673442850389,0.9285714285714286,3.964661243833193,1.0,3.3978451533139835,1.0,2.5034610532214283,0.5925925925925926,5.0,pr
145,50,65,115,7.968835440271063,0.9,0.8,0.4581154104486702,0.3700344185239872,29.704333365867697,42.61385496265371,483.853033828712,43.08598222753272,0.8,0.0185185185185185,0.5,0.0555555555555555,0.9,0.1142857142857142,0.64,0.0571428571428571,14.709078932131304,0.2222222222222222,11.543771055920123,0.7777777777777778,10.156349111798148,0.1666666666666666,8.287499661241528,0.0833333333333333,0.0,pr
146,59,90,149,12.011530858202848,0.92,0.83,0.6146947573433893,0.4768118805430329,48.7534171996377,73.43692720707651,1609.8573269025385,51.411925726813,0.7,0.044776119402985,0.59,0.0895522388059701,0.87,0.1836734693877551,0.77,0.1836734693877551,15.65504929351779,0.6666666666666666,14.370124266047377,0.6666666666666666,10.765929834766824,0.5625,9.909800650743945,0.8125,5.0,pr
147,44,65,109,18.093369802770383,0.82,0.64,0.5800492107184445,0.3815946343947138,28.075113668961045,51.681896058993225,2507.3427253268155,60.69392499704761,0.64,0.0697674418604651,0.62,0.0697674418604651,0.82,0.1379310344827586,0.8,0.1379310344827586,13.075749578677293,0.5454545454545454,12.90663488272994,0.5454545454545454,9.71072277062464,0.3333333333333333,9.567965602954017,0.8888888888888888,0.0,pr
148,47,62,109,11.557237401309118,0.99,0.82,0.4959756814275792,0.318068236151133,25.13251552246584,43.277582305604696,1149.4174035392434,42.0339689452781,0.82,0.1724137931034483,0.46,0.2413793103448276,0.99,0.3829787234042553,0.68,0.1489361702127659,7.226167284165261,0.6,5.577299813474567,1.0,4.896718930225837,1.0,3.810099706403764,0.5,0.0,pr
149,52,67,119,5.335577388025208,0.82,0.85,0.567608691867579,0.4120740360180642,34.48474915499206,53.44058246045541,664.900043442786,48.80883928850003,0.7,0.196078431372549,0.6,0.3137254901960784,0.86,0.1285714285714285,0.77,0.1285714285714285,6.443087931448342,0.5714285714285714,5.844490442084127,1.0,4.182222395913544,0.7083333333333334,3.809835905905048,1.0,5.0,pr
150,58,88,146,22.83174996521937,0.92,0.74,0.5799144601677013,0.3582016278637847,36.47626747999091,69.21469728070232,11994.51634548173,43.40451211544268,0.74,0.05,0.56,0.05,0.92,0.1538461538461538,0.77,0.1153846153846153,5.808733079580031,0.8181818181818182,5.029266442200484,0.5454545454545454,3.635371450909586,1.0,3.1962261304442308,0.5,0.0,pr
151,51,70,121,18.8873628467366,0.83,0.61,0.5708518724868079,0.3669071327392169,30.62422251028194,55.37851950847964,2641.911360211632,46.45643339828761,0.61,0.0384615384615384,0.57,0.0769230769230769,0.83,0.0857142857142857,0.8,0.0571428571428571,5.202330801831722,0.5,5.006112134041687,0.75,3.4734205119274986,0.25,3.366456007194772,0.25,0.0,pr
152,64,87,151,23.982742735186065,0.88,0.66,0.5488012612338617,0.3060938872073106,33.71630836099377,66.44084113689917,13049.806267160946,48.10560157520064,0.66,0.2903225806451613,0.46,0.2903225806451613,0.88,1.0,0.74,0.1333333333333333,7.482184939377135,0.9761904761904762,6.336652668435588,0.9761904761904762,4.829075024535597,1.0,4.197352865297755,1.0,5.0,pr
153,70,54,124,7.608767126095441,0.61,0.35,0.2888111759800127,0.2086391524978282,21.466071825435804,26.34681474387932,179.0573587400427,39.082314947191286,0.35,1.0,0.26,0.6153846153846154,0.61,1.0,0.49,0.3043478260869565,7.690243390877301,0.42,6.5113660199641945,1.0,4.7501808036577975,1.0,4.124418740861497,1.0,5.0,pr
154,77,79,156,8.956644664764747,0.64,0.41,0.319718307858127,0.221316821762098,26.88970849396805,41.06413140097093,683.7406542444658,38.27771017533073,0.41,0.3846153846153846,0.3,0.3076923076923077,0.64,0.1333333333333333,0.52,0.1333333333333333,6.0068887028686815,0.6428571428571429,5.130300362243142,0.4285714285714285,3.618326560939992,0.8333333333333334,3.120640216704503,0.3333333333333333,0.0,pr
155,44,64,108,21.12270076453884,0.43,0.27,0.1703753363584828,0.1109549445916682,9.293349411584384,16.816233971545998,292.0054377809189,10.109279986227172,0.27,1.0,0.16,0.7951807228915663,0.43,1.0,0.27,0.5684210526315789,15.765001385795603,0.7142857142857143,13.0429839840207,1.0,10.661942532314768,0.9090909090909092,8.937202057827271,1.0,5.0,pr
156,39,62,101,18.85515722180391,0.87,0.71,0.6092719253885754,0.3946522901487941,26.689149444321533,50.598530158453535,2960.441871289716,58.448605866462856,0.71,0.1111111111111111,0.63,0.1111111111111111,0.87,0.05,0.81,0.175,13.49338623434885,0.8,12.896917115312329,0.8,10.04391355482449,0.875,9.535096309633971,0.875,4.0,pr
157,53,94,147,21.29310493283728,0.63,0.5,0.3601496484646641,0.2287337447958701,22.921436665875493,44.28034369955584,2248.445672272181,35.42783893903597,0.5,0.1666666666666666,0.37,0.2083333333333333,0.63,0.16,0.46,0.08,4.80745916561282,0.7777777777777778,4.144192515566307,1.0,3.3119271278192564,0.6666666666666666,2.767930079214429,0.5555555555555556,0.0,pr
158,60,60,120,8.071887132684358,0.64,0.41,0.3349845478329574,0.2227804427044605,20.84300893870829,31.04764731544643,274.9207210492,26.41209618200739,0.41,0.3846153846153846,0.3,0.3076923076923077,0.64,0.1333333333333333,0.52,0.1333333333333333,6.0068887028686815,0.6428571428571429,5.130300362243142,0.4285714285714285,3.618326560939992,0.8333333333333334,3.120640216704503,0.3333333333333333,0.0,pr
159,57,95,152,20.334110347121253,0.37,0.25,0.2151896235389343,0.120757444366408,13.271715539072163,27.86014899285352,871.6917988952691,15.090762379795066,0.25,1.0,0.2,0.375,0.37,0.2459016393442623,0.3,0.2459016393442623,5.7573075899904245,1.0,5.2157565437709374,1.0,3.9730610458546254,1.0,3.5806548576904937,1.0,5.0,pr
160,57,57,114,7.997940928710089,0.64,0.41,0.3149969828677132,0.2293210884223212,20.13911420067337,28.794096900302595,241.92184199891605,27.880809441621007,0.41,0.3846153846153846,0.3,0.3076923076923077,0.64,0.1333333333333333,0.52,0.1333333333333333,6.0068887028686815,0.6428571428571429,5.130300362243142,0.4285714285714285,3.618326560939992,0.8333333333333334,3.120640216704503,0.3333333333333333,0.0,pr
161,59,77,136,15.580486531929404,0.35,0.25,0.2034319667769691,0.1395047826695673,14.216254348439376,22.42256283424847,304.24959726097654,21.1605412804136,0.25,1.0,0.21,1.0,0.35,1.0,0.29,1.0,5.096437556192927,1.0,4.6052737943335496,1.0,3.111818001391258,1.0,2.880457452719528,1.0,5.0,pr
162,59,74,133,21.449390924915868,0.64,0.41,0.3643259969128252,0.2135604211890531,20.536423904039616,38.88019573617687,1429.361621490296,48.524693576801205,0.41,0.3846153846153846,0.3,0.3076923076923077,0.64,0.1333333333333333,0.52,0.1333333333333333,6.0068887028686815,0.6428571428571429,5.130300362243142,0.4285714285714285,3.618326560939992,0.8333333333333334,3.120640216704503,0.3333333333333333,0.0,pr
163,74,79,153,14.466772307643874,0.37,0.22,0.2144237783674968,0.1354277091678796,16.21686554809088,26.91253601500349,470.0267792939714,16.441316029287524,0.22,0.5813953488372093,0.21,0.5813953488372093,0.37,0.3166666666666666,0.36,0.3166666666666666,6.752133090695562,0.55,6.61820810246882,0.55,4.436928543353207,0.90625,4.356490338101595,0.90625,5.0,pr
164,74,83,157,11.822546447987696,0.64,0.41,0.3498795497140308,0.2118098406808624,25.655023241810326,42.86490055978147,1065.0201882217318,38.29814113860285,0.41,0.3846153846153846,0.3,0.3076923076923077,0.64,0.1333333333333333,0.52,0.1333333333333333,6.0068887028686815,0.6428571428571429,5.130300362243142,0.4285714285714285,3.618326560939992,0.8333333333333334,3.120640216704503,0.3333333333333333,0.0,pr
165,64,69,133,6.184385764120383,0.96,0.85,0.4224179442391982,0.3414563541302022,33.0444241545584,45.36606672793993,351.15107381398474,44.759845491156206,0.85,0.0357142857142857,0.54,0.0535714285714285,0.96,0.1219512195121951,0.68,0.1219512195121951,5.118863997368763,0.6,4.016636495113669,1.0,3.3545594848302343,0.7,2.6458298642837943,0.7,0.0,pr
166,60,81,141,16.317287957167242,0.91,0.72,0.5426382526345341,0.3776666277716357,37.53020332257328,61.87601217187834,2398.8109435690144,46.51908520631729,0.72,0.0625,0.55,0.171875,0.91,0.1025641025641025,0.75,0.0897435897435897,6.692655051753565,1.0,5.8892450576237945,1.0,4.547552190730049,1.0,4.026381688903604,1.0,0.0,pr
167,56,66,122,14.307286530257963,0.55,0.39,0.3617425133192889,0.2166233873468986,18.93361706270904,34.700082252723405,875.2654830748509,27.12517193215761,0.39,0.2195121951219512,0.37,0.2195121951219512,0.55,0.1333333333333333,0.53,0.1333333333333333,6.314143614059505,1.0,6.159522117877575,1.0,4.192169192784608,1.0,4.095155510109166,1.0,0.0,pr
168,61,81,142,12.079912525221,0.84,0.72,0.5173299679704556,0.391222388952019,39.31352747453459,59.63361706534453,1409.9904573475935,69.76050053669694,0.72,0.2894736842105263,0.57,0.2894736842105263,0.84,0.2068965517241379,0.72,0.2068965517241379,15.259976308688255,1.0,13.5936327519374,1.0,10.044976413679128,0.88,9.072770649096777,0.88,5.0,pr
169,56,51,107,7.402201458039112,0.55,0.37,0.3243487412497569,0.245296838720288,20.702546790917644,26.67859371164286,190.3652120209439,28.338710003431338,0.37,0.3611111111111111,0.36,0.3611111111111111,0.55,0.1,0.54,0.1,6.78604382818161,0.5142857142857142,6.717340040026322,0.5142857142857142,4.125116942155437,0.3823529411764705,4.087349752271935,0.3823529411764705,5.0,pr
