,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
98,733.0,199.0,6.0,ema,StochAstic_k,39.0,136.0,4.0,9.0,0.14,2960.0,474.0,62.0,374.0,221.0,30.0,272.0,262.0,194.0,131.0,380.0,238.0,241.0,460.0,824.0,527.0,486.0,480.0,962.0,591.0,488.0,397.0,537.0,620.0,610.0,175.0,411.0,590.0,210.0,264.0,12.0,14.0,7.0,9.0,428.0,12.0,45.0,40.0,6.0,703.0,24.0,25.0,0.11,0.06,0.19,0.19,0.69,0.69,False,True,False,False,False,True,False,True,True,True,False,True,True,False,True,True,True,50.96836002908572,True,False,-0.1384988865512218,-0.094918365907412,-0.0952009456908073
99,296.0,91.0,25.0,wma,StochAstic_d,173.0,69.0,3.0,18.0,0.19,2013.0,259.0,29.0,152.0,264.0,24.0,29.0,798.0,167.0,312.0,485.0,360.0,188.0,952.0,712.0,554.0,433.0,281.0,991.0,817.0,437.0,300.0,200.0,722.0,430.0,628.0,116.0,623.0,29.0,45.0,20.0,30.0,28.0,20.0,346.0,11.0,20.0,62.0,13.0,735.0,19.0,7.0,0.1,0.39,0.48,0.88,0.99,0.81,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,True,7.720791793564307,True,False,-0.1234469748019338,-0.1030876147275248,-0.1048782942847244
100,709.0,212.0,5.0,wma,StochAstic_d,120.0,147.0,4.0,7.0,0.36,906.0,538.0,351.0,232.0,987.0,227.0,393.0,426.0,337.0,3.0,60.0,50.0,173.0,346.0,857.0,765.0,452.0,307.0,920.0,796.0,468.0,320.0,616.0,631.0,109.0,722.0,313.0,26.0,182.0,928.0,2.0,20.0,3.0,4.0,564.0,6.0,46.0,34.0,10.0,929.0,1.0,7.0,0.08,0.21,0.32,0.32,0.53,0.54,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,15.803118850233789,True,False,-0.1495298996828274,-0.1426244782863179,-0.1447021695079048
101,836.0,204.0,6.0,wma,StochAstic_k,398.0,109.0,4.0,9.0,0.27,432.0,821.0,129.0,262.0,9.0,232.0,366.0,242.0,322.0,18.0,597.0,317.0,304.0,757.0,925.0,561.0,435.0,418.0,822.0,686.0,461.0,457.0,743.0,485.0,113.0,106.0,221.0,531.0,934.0,923.0,24.0,48.0,37.0,13.0,144.0,15.0,20.0,35.0,12.0,915.0,20.0,2.0,0.27,0.16,0.19,0.19,0.69,0.69,False,True,True,False,False,False,True,False,False,True,False,True,True,True,False,True,True,47.42412938943695,True,False,-0.1537440099618401,-0.1051020900994023,-0.1041466191284344
102,347.0,101.0,25.0,wma,StochAstic_k,154.0,76.0,6.0,19.0,0.01,1844.0,931.0,392.0,336.0,778.0,48.0,12.0,40.0,116.0,115.0,803.0,77.0,399.0,131.0,705.0,556.0,443.0,263.0,984.0,586.0,468.0,329.0,320.0,372.0,153.0,862.0,748.0,363.0,611.0,988.0,20.0,43.0,53.0,2.0,721.0,3.0,51.0,18.0,19.0,636.0,14.0,7.0,0.28,0.05,0.35,0.71,0.68,0.96,True,False,True,True,False,False,False,True,True,True,True,False,True,True,False,False,False,30.536484789213304,True,False,-0.1036050846383824,-0.0465913582533781,-0.0485146313227517
103,726.0,195.0,4.0,wma,StochAstic_k,269.0,102.0,2.0,7.0,0.16,1965.0,276.0,63.0,389.0,520.0,7.0,271.0,863.0,370.0,317.0,875.0,286.0,94.0,137.0,759.0,523.0,449.0,277.0,860.0,542.0,460.0,259.0,726.0,29.0,188.0,880.0,812.0,763.0,929.0,707.0,28.0,52.0,94.0,10.0,101.0,9.0,20.0,16.0,10.0,97.0,5.0,3.0,0.3,0.29,0.19,0.19,0.69,0.69,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True,False,52.42486501845077,True,False,-0.1849429381088544,-0.1320557075489514,-0.1330618573080633
104,297.0,115.0,25.0,wma,StochAstic_k,143.0,61.0,4.0,16.0,0.34,1721.0,748.0,276.0,99.0,966.0,233.0,295.0,787.0,239.0,127.0,363.0,342.0,231.0,727.0,959.0,836.0,299.0,274.0,883.0,609.0,347.0,304.0,70.0,721.0,803.0,432.0,598.0,442.0,997.0,351.0,26.0,60.0,25.0,16.0,344.0,8.0,48.0,53.0,12.0,440.0,6.0,2.0,0.14,0.18,0.63,0.85,0.93,0.94,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,True,20.721113664094325,True,False,-0.0763489619231443,-0.0262938966477768,-0.0274772804204831
105,273.0,101.0,25.0,sma,StochAstic_k,332.0,64.0,5.0,2.0,0.34,2969.0,232.0,274.0,344.0,523.0,217.0,258.0,478.0,390.0,283.0,54.0,284.0,19.0,652.0,821.0,522.0,419.0,303.0,996.0,513.0,436.0,342.0,380.0,745.0,304.0,558.0,346.0,515.0,576.0,801.0,24.0,27.0,56.0,15.0,435.0,7.0,46.0,18.0,8.0,502.0,14.0,7.0,0.36,0.15,0.49,0.65,0.77,0.91,True,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,26.77238134592657,True,False,-0.0810756540184832,-0.0289110965579048,-0.0302187838992946
106,779.0,184.0,5.0,wma,StochAstic_d,361.0,127.0,5.0,2.0,0.04,1783.0,827.0,22.0,235.0,835.0,199.0,5.0,683.0,378.0,283.0,439.0,395.0,294.0,854.0,954.0,812.0,342.0,257.0,992.0,747.0,384.0,331.0,173.0,593.0,547.0,542.0,747.0,242.0,317.0,339.0,17.0,21.0,100.0,12.0,770.0,18.0,42.0,96.0,8.0,681.0,1.0,24.0,0.27,0.37,0.29,0.45,0.34,0.61,False,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,16.25585280128188,True,False,-0.1236675678663793,-0.1032513166199812,-0.104078061107196
107,865.0,196.0,5.0,ema,StochAstic_d,153.0,121.0,4.0,14.0,0.31,809.0,781.0,240.0,40.0,981.0,152.0,115.0,766.0,175.0,153.0,626.0,186.0,239.0,126.0,993.0,877.0,496.0,380.0,780.0,535.0,490.0,429.0,722.0,745.0,788.0,537.0,457.0,649.0,812.0,515.0,2.0,55.0,41.0,15.0,956.0,2.0,50.0,102.0,5.0,978.0,20.0,25.0,0.12,0.25,0.32,0.32,0.53,0.54,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,True,8.830686127387324,True,False,-0.0793234008315649,-0.0563766968137972,-0.0508809371358268
108,284.0,110.0,23.0,wma,StochAstic_k,221.0,64.0,4.0,15.0,0.18,2655.0,240.0,383.0,174.0,530.0,62.0,186.0,443.0,135.0,236.0,852.0,389.0,242.0,266.0,963.0,668.0,406.0,360.0,986.0,846.0,392.0,323.0,398.0,971.0,403.0,702.0,373.0,753.0,128.0,933.0,4.0,23.0,94.0,14.0,133.0,17.0,49.0,55.0,15.0,807.0,4.0,3.0,0.01,0.39,0.81,0.86,0.97,0.91,True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,False,True,24.665577473840777,True,False,-0.1058110472758671,-0.0440946840474918,-0.0443337205440738
109,856.0,175.0,4.0,sma,StochAstic_d,122.0,119.0,6.0,14.0,0.34,524.0,601.0,80.0,268.0,201.0,38.0,80.0,3.0,89.0,222.0,683.0,342.0,324.0,460.0,769.0,519.0,485.0,312.0,794.0,721.0,498.0,316.0,608.0,697.0,337.0,573.0,776.0,688.0,101.0,329.0,4.0,46.0,102.0,3.0,111.0,11.0,36.0,36.0,6.0,316.0,14.0,13.0,0.35,0.02,0.32,0.32,0.53,0.54,True,True,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,18.548508683397568,True,False,-0.0782587391075522,-0.0486395574255869,-0.0483035174341079
110,305.0,111.0,24.0,wma,StochAstic_k,268.0,73.0,5.0,14.0,0.4,2227.0,417.0,110.0,363.0,173.0,210.0,296.0,648.0,127.0,27.0,159.0,183.0,170.0,826.0,751.0,716.0,440.0,439.0,918.0,811.0,477.0,269.0,533.0,675.0,411.0,810.0,836.0,317.0,974.0,108.0,7.0,33.0,57.0,6.0,563.0,4.0,6.0,71.0,20.0,252.0,15.0,18.0,0.33,0.03,0.89,0.95,0.84,0.95,True,False,False,True,False,True,False,False,True,False,True,True,True,False,True,False,True,14.574647237280056,True,False,-0.1190786308743942,-0.0550646282373504,-0.0555507221017177
111,316.0,91.0,21.0,sma,StochAstic_d,27.0,66.0,3.0,15.0,0.21,1636.0,616.0,18.0,258.0,746.0,93.0,212.0,125.0,73.0,43.0,602.0,135.0,329.0,78.0,891.0,725.0,342.0,262.0,722.0,616.0,351.0,279.0,712.0,135.0,327.0,94.0,64.0,545.0,63.0,769.0,5.0,16.0,45.0,20.0,309.0,11.0,24.0,31.0,7.0,762.0,9.0,25.0,0.21,0.19,0.98,0.92,0.98,0.99,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,7.720791793564307,True,False,-0.12344697480193383,-0.10308761472752488,-0.10487829428472445
112,885.0,208.0,4.0,sma,StochAstic_d,31.0,120.0,1.0,12.0,0.22,1178.0,653.0,288.0,374.0,890.0,122.0,104.0,783.0,210.0,352.0,924.0,252.0,132.0,302.0,745.0,593.0,489.0,450.0,904.0,888.0,393.0,292.0,497.0,369.0,848.0,789.0,227.0,611.0,948.0,248.0,24.0,57.0,56.0,12.0,307.0,12.0,26.0,69.0,16.0,88.0,16.0,17.0,0.24,0.1,0.32,0.32,0.53,0.54,False,True,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,13.413561865363814,True,False,-0.08927855717376457,-0.06815856736033017,-0.06525308564631567
