,RSI_apply_to,RSI_length,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
0,low,17,387,19,2,19,0.37,755,330,214,14,377,207,257,748,330,60,308,353,391,566,829,765,476,422,990,674,438,257,870,531,692,317,33,501,487,704,10,14,64,12,140,14,24,23,18,147,14,14,0.25,0.02,0.53,0.73,0.78,0.95,True,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,-1.0,True,False,0.0832996432356341,0.0285067065899669,0.0280055310428202
1,low,19,229,20,6,9,0.02,2778,330,137,231,835,383,380,369,249,177,812,196,124,84,947,619,494,305,858,803,453,306,345,530,767,85,433,860,11,749,27,44,88,3,79,5,37,91,17,555,17,7,0.32,0.22,0.9,0.9,0.87,0.9,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,-1.0,True,False,0.0418446304295974,0.0055507432209778,0.0059138987133038
2,OHLC/4,16,213,19,1,19,0.19,1357,341,111,56,427,302,334,758,379,50,470,341,315,137,714,708,478,372,866,807,350,254,942,983,805,508,423,551,764,730,5,18,104,20,244,18,20,87,3,614,3,7,0.1,0.33,0.95,0.89,0.91,0.98,True,False,True,True,True,True,False,True,False,False,True,True,False,True,False,True,False,-1.0,True,False,-0.1029484769852466,-0.021102666267244,-0.0202125872369032
3,open,19,381,16,2,14,0.24,2262,795,261,111,968,284,169,465,59,324,896,5,150,481,699,511,345,344,978,511,381,294,407,264,908,67,107,639,664,437,28,31,78,11,457,11,34,84,1,413,8,7,0.16,0.26,0.45,0.8,0.68,1.01,False,False,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,-1.0,True,False,0.1481037131225824,0.0642396891986277,0.0633711397686238
4,close,16,75,21,2,10,0.16,2607,356,268,226,695,142,214,621,381,218,929,138,379,245,655,501,400,262,523,511,339,330,353,760,99,720,17,894,731,220,14,32,13,4,76,5,33,47,16,931,14,17,0.17,0.28,0.92,0.9,0.98,0.93,False,True,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,-1.0,True,False,0.1066292738240812,0.0422047247775824,0.0427463472141017
5,HL/2,15,219,18,5,5,0.32,1188,963,148,223,719,112,13,799,243,209,155,360,315,26,937,733,484,474,857,824,499,479,915,505,54,346,204,244,110,722,13,47,47,4,842,14,21,52,12,963,11,13,0.18,0.04,0.47,0.79,0.68,0.99,True,False,True,False,True,True,False,True,False,True,False,False,True,True,True,False,False,30.080002313338944,True,False,-0.1677777384702913,-0.0484681663762548,-0.0474401418612108
6,OHLC/4,15,218,18,5,9,0.38,1910,729,171,385,40,256,108,678,25,329,723,109,192,814,554,542,440,309,968,565,451,413,146,503,77,257,27,272,836,726,11,54,66,20,2,12,51,87,3,164,17,12,0.18,0.34,0.2,0.38,0.44,0.65,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,29.96486957136465,True,False,-0.1096445171903156,-0.025812646542478,-0.0251306962166626
7,OHLC/4,22,393,19,2,14,0.21,789,843,394,225,656,29,330,466,92,23,421,375,397,45,753,654,415,394,784,589,481,367,681,233,933,309,555,879,804,277,2,14,8,17,829,9,28,68,14,480,22,9,0.15,0.37,0.07,0.17,0.25,0.43,True,True,False,True,False,False,True,True,True,True,False,False,False,True,True,True,True,-1.0,True,False,0.0847135309985201,0.0311831145962135,0.0310441103277064
8,open,21,396,14,1,17,0.07,2815,685,385,126,593,35,229,478,55,12,362,348,360,535,907,874,402,323,593,576,461,441,256,114,969,913,611,787,934,387,12,51,77,20,490,16,36,32,3,326,25,12,0.4,0.3,0.83,0.84,0.87,0.84,True,True,True,False,True,True,True,True,False,False,True,False,True,False,True,False,False,-1.0,True,False,-0.1455502941772121,-0.0318881375846682,-0.0312528622746998
9,HL/2,22,209,15,5,13,0.37,2918,244,158,2,312,156,88,638,81,399,213,82,4,346,862,608,482,471,948,870,341,268,300,529,185,668,498,85,559,501,2,3,55,13,562,11,37,24,10,953,6,18,0.2,0.4,0.82,0.9,0.81,0.9,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,5.409262757370684,True,False,-0.1058991800679875,-0.024257535348346,-0.02342528231942
10,close,20,307,15,3,13,0.24,946,783,179,318,454,57,104,272,121,390,832,189,129,405,904,586,305,303,948,707,301,261,955,3,539,175,382,329,428,326,21,46,87,13,52,9,36,34,3,453,9,15,0.34,0.38,0.3,0.63,0.52,0.79,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,-1.0,True,False,0.1034322896722256,0.0281290148708376,0.0285472761369323
11,HLCC/4,21,326,14,2,18,0.25,2740,351,245,234,554,135,3,34,363,188,85,91,279,337,935,513,470,302,863,798,486,324,252,650,495,239,346,296,157,955,8,37,99,14,787,4,41,30,5,43,6,25,0.39,0.19,0.83,0.82,0.98,0.91,True,False,True,False,True,False,False,True,False,False,False,True,True,True,False,True,False,-1.0,True,False,0.1036200720088507,0.0373364633156804,0.0370631599071202
12,HL/2,19,3,21,1,12,0.03,947,958,59,296,4,224,39,856,46,384,699,73,242,226,655,608,399,304,978,828,499,449,306,52,77,525,532,47,903,592,5,15,42,8,126,11,49,8,1,249,5,20,0.2,0.16,0.54,0.63,0.79,0.86,True,True,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,-1.0,True,False,-0.0502251869255078,-0.0082957798594247,-0.0066633534890416
13,open,20,345,19,3,11,0.26,2403,637,204,227,5,64,175,672,149,309,78,351,267,819,736,674,371,365,833,503,479,409,791,228,844,804,330,559,728,408,14,37,104,2,642,6,34,54,7,998,3,13,0.29,0.08,0.57,0.66,0.79,0.87,False,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,30.080002313338944,True,False,-0.1677777384702913,-0.0484681663762548,-0.0474401418612108
14,HLCC/4,19,213,21,5,14,0.35,2773,398,350,63,395,53,58,963,4,285,862,51,218,152,837,787,309,269,988,511,384,375,116,5,151,85,819,982,888,661,22,43,60,5,39,12,49,37,8,174,3,5,0.37,0.17,0.2,0.38,0.44,0.65,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,30.79342746026789,True,False,-0.1430095678110734,-0.0418462738880777,-0.0405887187358491
15,OHLC/4,19,366,15,6,18,0.2,848,897,259,358,318,237,71,764,258,293,813,348,188,331,910,601,412,355,890,618,453,313,912,320,870,364,407,920,15,141,29,39,66,9,413,2,30,4,2,7,22,20,0.09,0.31,1.1,1.18,1.07,1.08,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,False,-1.0,True,False,-0.0249588489092387,-0.0033044491419283,-0.002005610414552
16,HLCC/4,9,76,16,2,17,0.39,2398,629,114,224,650,242,206,171,397,283,423,236,226,374,906,719,297,265,735,564,435,295,346,685,320,953,335,917,30,91,26,46,83,6,47,10,50,78,16,145,23,2,0.36,0.37,0.52,0.68,0.75,0.89,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,-1.0,True,False,0.1062555407430455,0.0341082047099768,0.0338843019372672
17,high,7,117,16,3,19,0.25,1083,749,332,208,130,73,343,776,389,102,947,53,249,350,991,899,442,430,686,645,493,446,696,344,26,138,210,621,108,425,18,27,54,4,697,8,29,39,12,693,9,22,0.02,0.03,0.87,0.8,0.98,1.0,True,True,False,False,True,False,True,False,True,True,True,True,True,False,False,True,True,-1.0,True,False,0.1146304801617649,0.028063995835502,0.0285795403423453
18,open,7,164,14,4,7,0.14,614,572,400,380,642,137,30,490,347,23,45,74,91,163,766,512,406,322,980,588,462,403,663,418,831,743,367,808,333,364,11,52,45,15,989,5,22,54,8,733,16,6,0.15,0.1,0.81,0.86,0.91,0.85,True,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,-1.0,True,False,-0.0407707890242214,-0.0049939857590641,-0.0052034628977327
19,low,9,125,18,5,8,0.24,1217,294,314,349,933,85,330,1000,261,226,226,283,152,87,909,504,409,391,779,767,489,469,43,732,912,366,297,506,933,334,23,44,60,10,218,11,46,100,14,744,8,24,0.27,0.37,0.58,0.67,0.81,0.9,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,-1.0,True,False,0.0321893689865171,0.0037596815014832,0.0038205344377268
20,low,8,229,17,4,10,0.26,1182,442,163,353,280,291,392,558,303,358,920,348,35,599,666,600,425,415,982,869,498,291,359,856,859,867,180,185,18,691,6,10,6,19,83,14,43,42,10,75,1,15,0.08,0.34,0.82,0.94,0.87,0.96,True,False,False,True,True,True,True,False,False,True,True,True,True,False,True,False,True,-1.0,True,False,-0.0390668205434127,-0.0051139860609336,-0.0054329404541982
21,HLCC/4,7,269,19,5,19,0.35,1418,388,201,53,106,321,368,746,266,380,512,190,383,557,925,885,473,445,711,629,461,399,190,199,234,251,266,144,617,347,19,34,69,6,803,10,49,18,9,131,17,2,0.19,0.4,0.52,0.76,0.68,0.89,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,-1.0,True,False,-0.034213520352629,-0.0042236909600044,-0.0040042340621605
22,high,8,225,19,5,3,0.16,1411,971,318,80,644,210,250,918,260,379,677,16,124,388,897,662,378,268,669,616,453,426,834,380,247,972,16,180,812,699,4,22,3,13,126,18,52,39,16,699,18,4,0.34,0.34,0.44,0.81,0.6,0.93,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,11.681979499973329,True,False,-0.0934173126837078,-0.0194760801149072,-0.0181518650576732
23,open,17,81,20,5,11,0.18,2037,317,221,157,101,135,388,978,61,274,678,327,288,894,671,641,495,486,928,821,313,309,836,99,912,740,514,872,526,735,3,56,86,14,54,15,25,44,17,952,4,1,0.01,0.14,0.24,0.32,0.41,0.51,False,False,True,True,True,False,False,False,True,True,True,True,False,False,True,True,False,43.02310327742956,True,False,-0.095958306035854,-0.0218497530118973,-0.0213963346489884
24,high,19,284,20,6,15,0.19,2726,651,21,179,790,317,301,907,24,327,810,104,272,3,916,780,319,251,740,532,469,275,570,677,676,768,518,822,158,769,22,48,33,2,937,5,13,51,20,919,20,12,0.09,0.07,1.19,1.1,1.14,1.16,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,-1.0,True,False,-0.0473862229849584,-0.0069225245365073,-0.0061828776595494
25,close,8,343,14,5,7,0.37,2190,447,37,32,888,129,181,917,81,176,231,34,27,453,984,696,445,391,895,562,393,274,900,79,861,471,111,224,318,291,7,34,17,20,876,12,36,38,15,801,21,15,0.29,0.18,0.46,0.8,0.65,0.94,False,True,True,True,False,False,True,True,False,False,True,True,True,False,False,True,True,11.526230649248756,True,False,-0.083577540129794,-0.0144949480679155,-0.0136808879173246
26,OHLC/4,18,311,20,5,13,0.13,1965,328,185,14,630,207,186,186,247,137,826,38,266,292,759,525,434,263,842,608,374,309,152,440,137,473,488,637,140,235,16,58,70,20,275,5,23,19,4,735,16,10,0.33,0.33,0.21,0.41,0.34,0.61,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,True,-1.0,True,False,-0.1367276970573862,-0.0380266533805574,-0.0372601721844434
27,high,8,80,14,4,16,0.05,1929,656,370,368,424,312,231,985,52,89,35,360,76,808,807,663,340,295,962,572,422,421,520,777,737,240,110,697,761,549,13,45,40,2,507,9,20,68,18,626,15,8,0.35,0.26,0.88,0.89,0.95,0.88,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,-1.0,True,False,0.1114778951515563,0.0229107887544005,0.0238627025996346
28,low,7,392,16,5,19,0.02,1166,659,391,195,496,250,220,662,251,329,633,2,265,868,926,851,471,444,920,508,453,277,870,989,860,505,673,953,982,287,30,46,12,2,761,12,19,94,13,239,9,21,0.31,0.33,0.2,0.38,0.44,0.65,True,False,False,True,False,False,True,True,True,True,False,True,True,False,True,False,False,26.557814682899146,True,False,-0.1968180688485445,-0.0529363706133677,-0.0530286988349193
29,HLC/3,15,310,21,4,11,0.39,1174,704,362,11,756,200,219,119,241,374,913,26,188,98,849,655,479,283,862,674,443,282,910,832,177,329,371,710,915,541,10,51,22,9,991,16,30,53,1,33,12,4,0.12,0.16,0.13,0.13,0.3,0.31,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,51.35897815513215,True,False,-0.1353657611671486,-0.0397917701565044,-0.0390082488621778
30,open,9,249,17,5,2,0.06,1148,977,250,237,803,42,124,189,317,362,814,185,366,893,827,506,392,275,625,512,386,368,129,275,67,436,25,86,408,220,12,16,41,15,22,3,26,78,1,714,14,14,0.31,0.04,0.6,0.62,0.8,0.82,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True,True,8.302479574905114,True,False,-0.1076841259789657,-0.0228248895364392,-0.0225133490274506
31,close,9,59,18,5,12,0.38,1476,204,193,16,725,337,126,64,23,199,255,228,34,340,911,709,471,321,781,712,355,310,861,498,837,664,858,953,763,643,17,56,41,18,976,2,36,53,11,399,7,2,0.24,0.36,0.37,0.4,0.53,0.57,False,True,True,False,True,True,False,True,True,False,False,True,True,True,False,True,True,17.81762939263779,True,False,-0.0938132461294167,-0.0194259651903883,-0.0180705997826687
32,OHLC/4,8,340,21,5,9,0.14,1882,522,267,247,350,2,15,251,349,243,799,118,245,348,697,579,400,342,708,667,381,376,307,137,341,599,326,321,570,338,2,37,22,10,2,2,5,98,14,161,21,11,0.08,0.29,0.15,0.3,0.27,0.48,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,45.66350699132466,True,False,-0.1136414227709541,-0.0260444818272513,-0.0258486444156416
33,low,10,36,16,5,15,0.12,793,207,97,223,519,226,325,396,365,95,112,387,20,595,912,589,459,387,911,869,405,263,431,213,663,321,209,350,205,211,7,8,84,9,412,4,12,38,3,385,5,8,0.13,0.2,0.06,0.92,0.2,0.24,True,True,True,False,True,False,False,True,True,True,False,True,False,False,True,False,False,19.580525301802,True,False,-0.1242528962673491,-0.027647948281243,-0.0275769363609493
