,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
296,OHLC/4,152,442,42,macd,347,8,6,3,0.09,1217,954,11,51,725,345,335,384,101,99,637,27,129,335,672,640,354,269,750,514,313,277,888,395,267,824,90,905,476,930,22,39,48,13,382,2,32,58,11,453,5,23,0.37,0.19,1.09,1.05,1.07,1.06,False,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
297,high,144,403,35,macds,64,9,6,5,0.23,812,633,54,211,9,86,349,223,59,11,654,121,97,899,745,690,400,339,829,702,356,322,355,163,490,590,615,943,962,836,12,20,40,15,826,5,38,23,7,10,15,12,0.18,0.29,1.09,1.03,1.08,1.01,True,False,False,True,False,False,True,True,False,True,True,False,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
298,HL/2,155,409,29,macdh,295,7,6,16,0.04,2563,420,2,357,954,170,336,594,383,227,799,46,209,7,548,513,364,285,939,559,425,293,939,561,646,197,179,656,357,675,24,55,29,17,762,9,48,103,8,437,21,16,0.17,0.39,1.08,1.2,1.02,1.18,True,False,True,False,True,False,True,True,True,False,False,True,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
299,HL/2,196,511,37,macds,294,7,6,2,0.2,1313,524,149,218,771,370,326,192,110,66,138,159,316,227,652,522,443,353,996,646,397,334,396,409,567,903,788,126,422,797,6,23,84,8,185,14,25,52,9,573,8,3,0.02,0.33,1.1,1.04,1.11,1.07,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
300,open,209,437,39,macds,293,6,6,7,0.28,1379,235,84,125,939,248,168,513,87,21,364,323,47,561,975,852,328,253,649,648,482,297,354,829,416,874,163,250,840,601,5,17,49,9,102,4,52,55,14,20,9,17,0.28,0.1,1.07,1.01,1.09,1.18,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
301,HLC/3,210,530,30,macds,370,9,6,9,0.13,2752,471,81,231,784,296,332,201,70,258,867,384,223,500,909,752,432,409,904,591,325,264,240,196,260,123,75,634,235,586,24,38,41,3,421,18,32,25,9,47,9,15,0.14,0.25,1.15,1.15,1.02,1.05,False,True,True,True,False,False,True,True,True,False,True,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
302,HLCC/4,194,486,28,macds,139,6,6,9,0.24,2332,612,172,66,881,371,194,530,265,58,306,54,272,189,740,500,283,250,772,739,413,309,641,353,205,517,693,35,655,974,14,49,88,2,722,14,23,86,8,444,23,4,0.04,0.1,1.17,1.17,1.17,1.02,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
303,open,177,512,32,macdh,12,9,6,14,0.36,2734,541,48,343,833,232,64,254,216,237,206,238,346,890,997,624,327,259,598,579,361,340,447,146,542,50,510,384,484,863,21,44,20,20,125,4,37,12,18,75,8,17,0.3,0.12,1.03,1.04,1.08,1.08,False,False,True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
304,open,152,474,35,macd,72,7,6,9,0.15,2162,948,137,323,568,155,182,879,273,306,308,198,144,168,839,722,270,267,901,759,482,418,917,139,171,937,623,677,56,229,29,47,103,8,970,18,33,82,18,202,3,23,0.13,0.19,1.04,1.1,1.01,1.05,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
305,HL/2,156,415,29,macdh,263,6,6,6,0.08,2367,551,17,319,591,207,370,652,165,389,169,290,283,262,792,664,472,255,981,860,479,417,96,307,860,428,880,678,130,867,3,31,5,12,289,18,50,19,11,142,8,3,0.11,0.22,1.08,1.04,1.09,1.13,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
306,close,179,477,41,macds,239,7,6,4,0.28,710,398,227,55,947,130,41,797,282,387,894,244,16,920,898,786,421,277,912,532,416,342,96,105,661,354,926,941,881,117,28,29,52,1,694,4,38,99,17,641,13,24,0.34,0.15,1.02,1.06,1.14,1.15,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
307,HLCC/4,212,372,40,macd,372,6,6,17,0.23,808,506,123,150,242,275,280,929,120,65,896,97,254,369,923,827,322,259,994,873,386,365,212,419,765,73,454,240,62,95,27,41,9,11,667,14,26,98,7,668,9,8,0.34,0.24,1.16,1.08,1.07,1.12,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
308,close,180,456,32,macds,29,6,6,8,0.19,2251,223,157,356,714,121,200,544,314,274,527,219,388,922,872,558,472,322,838,815,417,365,906,678,404,694,955,599,150,421,19,49,39,8,448,4,12,61,20,934,3,25,0.16,0.26,1.06,1.08,1.1,1.13,True,True,False,False,False,True,True,False,True,False,True,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
309,HL/2,192,457,28,macds,312,7,6,7,0.16,602,993,104,288,453,203,264,256,240,258,376,100,135,7,887,850,453,275,870,513,396,269,784,463,774,374,307,805,817,325,20,37,40,16,675,2,32,64,11,944,22,13,0.12,0.26,1.11,1.09,1.03,1.04,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
310,high,158,417,37,macdh,22,6,6,20,0.4,2373,916,47,336,427,369,358,565,354,258,98,196,91,888,835,834,373,337,944,895,350,296,701,664,225,368,535,663,491,412,16,30,51,4,399,17,30,11,14,901,3,8,0.37,0.06,1.17,1.09,1.2,1.0,True,True,True,False,True,True,True,False,False,True,False,True,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
311,open,185,535,39,macds,214,8,6,7,0.08,942,489,282,174,750,89,149,402,240,25,150,257,288,883,798,505,437,323,856,829,365,342,9,90,601,102,252,390,830,591,3,7,88,17,541,10,35,73,17,145,6,21,0.09,0.35,1.08,1.0,1.14,1.02,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
312,HLC/3,149,415,28,macd,2,6,6,18,0.17,1158,917,142,264,703,217,116,910,298,312,81,251,40,644,806,691,409,313,828,576,487,255,887,650,377,99,902,368,303,138,12,32,2,4,864,9,16,45,10,290,20,11,0.3,0.06,1.01,1.03,1.2,1.11,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
313,HL/2,210,405,33,macd,78,8,6,1,0.03,2870,817,64,377,677,305,171,577,155,76,888,372,219,719,918,889,491,263,989,731,460,256,238,462,760,969,764,265,414,476,4,17,84,9,969,10,38,3,4,346,16,18,0.32,0.38,1.08,1.07,1.08,1.04,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
314,open,183,374,37,macd,216,7,6,7,0.34,335,749,125,358,833,333,202,991,180,230,697,129,4,126,754,577,468,262,998,873,405,338,655,950,824,28,101,482,568,534,10,49,59,16,314,12,22,94,5,740,8,7,0.07,0.3,1.01,1.1,1.03,1.05,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
315,HL/2,213,473,40,macd,64,8,6,16,0.35,354,831,170,349,872,174,258,517,342,388,770,193,295,303,756,522,416,252,891,683,271,263,23,277,168,688,854,979,283,806,26,49,42,6,446,9,17,33,14,371,17,16,0.25,0.4,1.1,1.17,1.05,1.19,False,True,False,False,True,True,False,False,True,True,False,True,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
316,OHLC/4,176,441,40,macdh,209,8,6,16,0.14,1640,950,187,48,390,333,156,916,155,59,324,99,375,184,958,870,498,492,858,579,432,342,822,102,490,782,706,770,868,671,12,55,79,7,620,9,29,79,6,804,6,5,0.26,0.35,1.09,1.04,1.01,1.1,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
317,OHLC/4,144,409,37,macds,247,7,6,13,0.09,2586,896,371,103,563,359,380,408,364,242,978,153,230,15,934,728,359,288,786,587,274,253,188,104,670,640,385,292,73,346,20,21,53,17,377,16,19,64,6,405,14,7,0.01,0.33,1.06,1.09,1.17,1.05,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
318,HLC/3,190,462,37,macd,176,9,6,2,0.18,1150,394,72,93,532,162,90,829,42,75,225,324,58,272,937,775,477,471,750,591,434,372,333,691,261,196,962,673,127,772,20,22,52,17,740,7,36,50,15,697,15,18,0.32,0.38,1.06,1.01,1.01,1.18,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
319,high,213,366,30,macd,382,6,6,20,0.33,1154,900,217,263,408,21,344,9,143,353,628,219,178,845,772,555,462,341,833,796,290,252,908,204,547,558,668,26,264,848,7,59,13,3,201,5,38,54,6,399,7,4,0.36,0.11,1.14,1.15,1.04,1.11,False,False,False,True,True,False,True,False,True,False,True,True,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
320,HLCC/4,207,412,40,macdh,110,8,6,17,0.04,2993,757,234,229,889,360,201,59,344,29,308,370,172,486,764,649,421,348,916,884,476,268,237,662,559,972,682,128,772,900,11,40,56,7,268,8,41,48,2,941,5,22,0.31,0.28,1.04,1.1,1.0,1.01,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
321,open,209,379,30,macds,257,7,6,19,0.26,2238,935,76,350,652,395,166,967,318,177,921,183,128,211,827,807,457,325,975,920,322,313,56,867,455,664,847,375,384,594,13,43,7,13,608,6,23,24,19,60,5,17,0.22,0.38,1.15,1.11,1.0,1.03,True,True,True,False,True,True,True,True,True,False,False,False,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
322,low,163,506,41,macdh,61,9,6,4,0.06,363,823,192,243,529,340,119,957,25,381,517,344,14,160,797,627,428,303,918,600,497,291,909,233,988,491,446,573,905,886,16,59,92,1,136,18,32,67,7,334,9,12,0.14,0.19,1.06,1.13,1.14,1.05,True,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
323,low,208,403,34,macd,84,8,6,8,0.31,1779,387,399,391,874,266,190,402,121,142,665,275,8,911,983,539,467,421,784,741,492,290,622,831,943,614,218,98,209,175,11,48,54,20,782,4,16,19,7,738,21,16,0.31,0.17,1.18,1.02,1.05,1.13,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
324,low,186,414,29,macdh,361,9,6,12,0.29,1443,372,231,250,850,284,18,326,367,309,360,43,297,661,664,654,493,361,773,646,485,386,132,545,817,847,254,842,89,41,16,55,30,2,928,15,16,49,16,269,25,3,0.1,0.18,1.1,1.18,1.06,1.08,True,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
325,close,146,388,40,macd,378,7,6,14,0.23,1213,514,225,287,517,210,304,376,23,15,592,327,318,401,826,539,459,365,913,584,321,299,270,618,394,772,109,126,88,552,4,58,88,5,745,5,10,70,16,909,3,18,0.29,0.02,1.06,1.05,1.13,1.05,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
326,HLCC/4,186,518,32,macdh,364,8,6,12,0.35,2113,222,210,259,183,343,157,595,213,63,594,5,271,457,828,726,329,268,763,753,494,478,396,636,968,924,818,114,847,444,15,59,59,14,320,7,30,57,11,658,6,1,0.17,0.03,1.2,1.06,1.0,1.17,False,True,False,False,True,False,True,True,False,True,True,True,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
327,close,147,493,40,macd,328,6,6,6,0.01,2446,350,207,269,961,62,305,348,99,3,279,74,92,913,983,686,431,410,974,614,433,386,740,490,294,319,72,72,900,523,26,36,35,20,917,18,26,10,20,257,15,8,0.18,0.07,1.02,1.2,1.13,1.1,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
328,HLC/3,187,374,41,macd,356,7,6,14,0.27,616,632,351,107,779,365,338,852,163,136,144,196,383,870,533,510,481,438,854,833,362,251,597,786,428,505,408,631,674,528,5,8,95,4,83,18,41,72,8,382,9,16,0.1,0.07,1.2,1.09,1.09,1.17,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
329,low,156,482,28,macdh,15,9,6,9,0.14,328,463,244,107,227,21,199,662,86,128,207,353,343,21,581,571,397,293,954,770,443,401,462,444,249,633,693,692,233,496,5,51,21,17,804,16,48,26,14,948,15,2,0.13,0.05,1.05,1.11,1.2,1.05,False,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
330,HL/2,160,371,32,macdh,296,8,6,11,0.05,944,538,319,376,206,245,54,713,240,5,305,276,337,108,729,529,308,302,933,919,400,383,534,507,606,568,35,624,916,129,18,20,91,20,697,18,23,43,15,734,4,3,0.03,0.35,1.08,1.17,1.07,1.01,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
331,high,158,450,40,macds,14,8,6,10,0.35,1868,648,199,378,519,53,257,130,171,5,543,257,386,189,917,707,456,377,755,681,379,343,975,954,807,387,253,1000,611,317,2,4,15,17,807,5,23,29,16,16,9,17,0.3,0.28,1.16,1.0,1.01,1.12,True,True,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
332,high,207,367,36,macd,181,9,6,6,0.12,2068,323,41,70,850,283,294,540,295,270,602,399,3,962,883,674,315,254,900,736,375,290,290,564,657,973,838,380,934,844,28,48,94,16,466,5,15,70,10,231,13,18,0.26,0.08,1.08,1.15,1.07,1.01,False,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
333,HLCC/4,205,381,34,macds,341,8,6,11,0.34,2384,803,372,137,201,58,57,373,226,309,218,131,144,149,900,526,484,277,868,826,319,293,280,888,974,582,133,979,924,16,22,42,17,1,878,10,13,49,14,316,8,7,0.07,0.07,1.14,1.17,1.09,1.15,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
334,HLCC/4,153,393,28,macd,95,9,6,19,0.4,1072,216,173,85,770,52,23,753,250,86,261,210,96,673,878,567,350,316,898,801,441,370,799,276,292,915,483,787,680,787,6,56,20,7,939,10,31,43,16,540,12,16,0.39,0.2,1.1,1.02,1.15,1.05,False,True,False,True,True,True,True,False,True,False,False,False,False,True,True,False,True,0.0,False,True,0.0,0.0,0.0
335,close,194,370,37,macds,60,9,6,12,0.22,2314,381,302,156,394,226,380,938,235,160,564,265,107,635,946,726,292,251,959,881,495,349,61,563,621,638,284,483,8,842,22,29,4,15,471,6,17,36,7,747,22,15,0.2,0.22,1.18,1.05,1.04,1.02,False,True,False,True,True,True,True,True,False,True,False,True,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
336,HLCC/4,212,408,32,macds,270,9,6,14,0.29,2500,409,28,91,914,293,90,54,2,372,945,91,147,17,676,616,350,343,842,636,371,337,868,181,442,492,964,431,203,991,21,31,78,5,884,12,15,25,12,609,11,17,0.37,0.22,1.16,1.09,1.06,1.0,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
337,open,148,379,34,macds,135,7,6,1,0.25,2575,323,89,39,574,128,143,219,302,395,473,389,68,998,974,762,412,362,699,620,433,386,832,955,831,273,895,901,62,804,17,39,71,7,967,13,22,27,1,501,7,6,0.18,0.28,1.02,1.2,1.1,1.07,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
338,HL/2,162,418,41,macdh,103,6,6,3,0.16,2859,811,26,17,51,255,266,478,143,142,592,299,314,172,801,725,429,350,992,948,310,270,871,911,749,465,411,502,288,740,13,23,3,5,561,18,44,40,1,67,11,8,0.22,0.07,1.04,1.02,1.11,1.12,True,True,True,True,False,False,False,False,True,False,True,True,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
339,OHLC/4,177,396,38,macd,236,6,6,12,0.34,1659,875,202,105,717,285,143,596,136,17,767,314,297,661,725,696,454,350,826,613,450,436,397,266,317,92,999,115,736,965,14,34,24,2,712,9,17,48,4,853,18,19,0.35,0.1,1.15,1.18,1.05,1.13,True,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
340,HLC/3,200,515,35,macd,380,9,6,2,0.25,290,566,111,100,459,107,322,69,188,43,668,291,186,613,771,757,459,411,913,817,370,345,545,201,951,735,683,333,502,172,15,60,26,17,584,11,43,97,13,589,15,17,0.11,0.05,1.0,1.17,1.02,1.13,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
341,low,213,370,36,macdh,105,9,6,16,0.1,400,880,232,200,829,66,204,680,132,243,159,116,88,550,685,505,425,284,771,583,325,266,221,181,229,648,551,918,947,246,3,9,87,9,769,17,44,97,8,542,4,17,0.35,0.23,1.01,1.04,1.19,1.01,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
342,HLC/3,202,483,30,macdh,322,8,6,5,0.19,2018,981,240,265,665,32,387,727,62,265,325,231,91,909,545,514,443,340,663,546,427,267,118,683,354,603,432,59,948,210,12,22,6,13,735,8,46,58,14,280,14,11,0.34,0.18,1.09,1.15,1.1,1.0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
343,high,171,495,42,macds,341,8,6,10,0.29,1797,453,69,9,715,307,177,557,182,220,588,100,117,408,966,849,472,465,958,589,357,356,249,583,524,570,915,413,362,942,23,34,86,2,773,15,49,75,11,16,10,3,0.11,0.02,1.04,1.1,1.08,1.2,True,True,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
344,low,203,360,34,macdh,17,8,6,2,0.23,2692,442,354,247,618,18,265,567,135,53,661,325,228,522,648,538,424,280,594,530,417,389,849,151,430,466,611,529,695,482,5,9,79,18,760,12,45,51,11,380,10,8,0.24,0.31,1.16,1.01,1.18,1.01,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
345,close,151,455,37,macdh,384,8,6,5,0.37,2898,952,227,312,694,241,274,196,373,216,287,152,368,313,858,553,490,283,898,879,440,283,400,184,772,480,991,39,393,384,4,56,82,11,92,7,37,62,11,190,15,11,0.11,0.26,1.2,1.07,1.09,1.06,True,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
346,HLCC/4,191,366,32,macd,18,9,6,14,0.39,2879,223,380,64,496,168,306,538,134,23,969,291,397,440,868,569,380,284,976,917,378,284,405,749,933,951,831,339,658,344,27,53,91,13,178,6,11,100,5,841,15,3,0.03,0.17,1.12,1.0,1.1,1.18,True,True,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
347,close,178,368,39,macds,228,9,6,19,0.13,1488,683,395,304,208,158,363,678,262,291,373,222,279,790,878,580,463,288,927,773,369,341,655,595,358,532,544,622,275,974,20,57,43,5,309,3,29,93,5,782,4,21,0.36,0.05,1.16,1.16,1.06,1.0,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
348,HLC/3,146,401,42,macdh,128,7,6,15,0.06,2837,800,105,121,561,205,69,92,311,388,373,348,116,423,611,587,486,446,592,552,351,259,800,629,197,21,595,313,968,59,24,25,41,9,564,9,44,30,1,98,16,24,0.35,0.1,1.14,1.08,1.1,1.02,False,False,False,True,True,True,False,True,True,True,False,True,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
349,OHLC/4,166,486,38,macd,11,8,6,15,0.3,530,966,352,175,207,371,370,538,121,61,396,275,23,209,982,824,425,405,724,504,419,398,477,358,54,218,852,459,752,432,2,21,54,9,790,12,50,46,19,428,14,17,0.16,0.31,1.0,1.01,1.16,1.03,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
350,open,156,525,31,macdh,127,9,6,18,0.38,2295,855,295,355,307,350,39,195,258,263,83,346,307,320,912,773,395,387,998,850,414,341,48,978,987,943,176,242,883,316,26,36,69,7,916,10,37,75,5,493,11,12,0.2,0.09,1.04,1.12,1.19,1.03,False,True,True,True,False,False,False,True,False,False,True,False,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
351,high,192,387,38,macd,229,6,6,15,0.06,420,801,333,224,650,116,3,622,354,132,791,300,246,573,973,648,421,368,576,546,292,267,356,835,108,673,255,264,435,931,22,24,103,6,946,14,20,89,19,138,2,25,0.27,0.3,1.2,1.15,1.18,1.19,True,False,False,True,False,False,True,True,True,False,False,False,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
352,OHLC/4,144,420,38,macd,276,8,6,7,0.07,2910,518,64,11,891,196,162,856,141,237,526,200,77,643,763,674,451,305,808,643,461,421,527,586,95,106,758,853,848,601,25,42,54,7,894,11,18,61,12,612,1,17,0.08,0.26,1.08,1.12,1.09,1.15,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
353,close,196,523,37,macdh,384,7,6,11,0.04,363,423,321,185,629,190,327,759,302,28,890,183,101,438,637,533,426,365,869,572,344,289,590,300,345,402,486,177,273,474,3,9,10,14,660,14,45,52,5,95,2,9,0.09,0.18,1.05,1.16,1.07,1.17,True,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
354,HLC/3,186,406,33,macdh,274,8,6,20,0.34,559,291,277,307,872,43,76,132,179,111,607,214,105,438,942,530,387,376,518,503,397,354,244,917,344,434,509,506,634,198,7,26,70,9,937,7,48,85,8,649,10,22,0.1,0.16,1.13,1.01,1.18,1.06,True,False,False,True,True,True,False,True,True,False,False,False,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
355,HLC/3,205,424,30,macd,316,6,6,16,0.01,338,276,31,10,698,348,60,73,135,184,524,169,315,686,685,527,459,305,934,530,436,268,766,565,376,936,935,211,336,978,14,22,46,17,261,6,29,17,8,476,23,19,0.12,0.04,1.16,1.09,1.09,1.15,False,True,True,True,False,False,False,True,False,True,False,False,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
356,open,199,479,37,macdh,21,8,6,12,0.05,1101,360,171,82,928,372,278,449,284,187,104,207,258,475,895,605,424,329,768,696,355,287,794,892,83,607,372,141,721,483,7,13,36,4,769,2,22,28,6,170,15,18,0.1,0.32,1.02,1.05,1.13,1.13,True,True,False,True,True,True,True,False,True,False,True,True,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
357,low,154,467,34,macd,394,7,6,10,0.14,535,786,114,118,717,134,79,191,330,315,215,279,301,155,965,692,499,471,975,879,364,354,896,147,530,415,609,714,375,641,20,39,80,9,8,9,34,56,2,150,10,6,0.27,0.05,1.02,1.09,1.05,1.02,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,False,True,0.0,False,True,0.0,0.0,0.0
358,open,160,490,40,macd,39,9,6,20,0.33,317,972,77,13,87,10,17,268,23,304,509,309,115,841,779,765,478,376,510,504,363,354,931,693,772,253,87,462,289,676,25,44,35,2,63,15,24,35,15,180,9,16,0.15,0.28,1.04,1.03,1.18,1.08,True,False,False,False,True,True,True,False,True,True,False,False,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
359,HL/2,181,428,37,macd,393,8,6,19,0.19,2280,944,68,234,673,300,14,548,95,186,389,81,326,369,927,685,360,328,970,579,395,339,767,121,415,634,222,6,533,799,20,42,73,19,712,15,19,88,2,148,22,24,0.38,0.34,1.17,1.11,1.12,1.01,False,True,True,True,True,True,False,False,True,False,True,False,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
360,HLC/3,167,403,29,macdh,88,8,6,2,0.25,1353,534,153,378,268,206,340,951,348,126,155,72,144,299,968,625,495,277,664,617,459,391,890,978,949,284,769,523,315,927,23,41,78,4,100,2,52,75,13,475,2,13,0.31,0.18,1.05,1.1,1.09,1.19,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
361,low,198,520,35,macd,85,7,6,5,0.36,1076,434,347,373,689,380,309,666,209,198,824,338,145,224,692,598,490,487,836,629,370,268,233,686,191,518,908,985,114,987,6,41,100,19,708,11,39,19,20,184,3,14,0.4,0.04,1.12,1.11,1.09,1.01,False,True,False,True,False,False,False,True,False,True,True,False,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
362,OHLC/4,182,457,28,macd,331,9,6,17,0.05,253,615,288,376,637,40,373,431,272,108,420,64,112,14,870,586,437,328,940,851,384,301,919,647,408,89,785,822,654,800,10,26,97,14,944,17,35,45,15,78,8,11,0.24,0.17,1.12,1.04,1.11,1.04,False,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
363,HLCC/4,152,489,36,macds,95,7,6,14,0.03,2798,714,246,147,493,59,284,555,226,85,74,321,152,914,846,561,434,326,775,567,496,337,719,546,370,369,451,270,765,924,12,16,6,2,594,11,29,72,1,499,7,3,0.07,0.19,1.11,1.01,1.1,1.01,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
