,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
1556,729.0,383.0,8.0,ema,StochAstic_d,-0.001765694861671,-0.0018519535937851,6.0,400.0,346.0,20T,-0.0041590053399883
1557,510.0,487.0,28.0,wma,StochAstic_d,-0.0022791838441574,-0.0015653112415556,5.0,462.0,444.0,20T,-0.0046399435591766
1558,333.0,47.0,42.0,wma,StochAstic_d,-0.0010806839907886,-0.0014550854970266,5.0,43.0,173.0,20T,-0.0046514576155627
1559,682.0,221.0,11.0,sma,StochAstic_d,-0.0020486541588105,-0.0022331697540257,2.0,216.0,438.0,20T,-0.0050409935225061
1560,438.0,347.0,16.0,wma,StochAstic_d,-0.0030979376840125,-0.0011293312189146,6.0,3.0,282.0,20T,-0.0051918005594511
1561,500.0,312.0,23.0,wma,StochAstic_d,-0.0074169578272309,-0.0004317829553684,2.0,416.0,140.0,20T,-0.0052814079148623
1562,682.0,451.0,27.0,ema,StochAstic_d,-0.0030852531571235,-0.0026304208552903,3.0,446.0,404.0,20T,-0.0054548399612956
1563,259.0,235.0,20.0,ema,StochAstic_d,-0.0023086961780622,-0.001591704150045,3.0,288.0,245.0,20T,-0.0056081995297767
1564,713.0,416.0,9.0,wma,StochAstic_d,-0.0033669321376375,-0.0021907202299998,5.0,143.0,436.0,20T,-0.0056149277775618
1565,354.0,27.0,19.0,ema,StochAstic_d,-0.0008194958583563,-0.0028573536865568,5.0,169.0,143.0,20T,-0.0056737272666863
1566,467.0,288.0,31.0,sma,StochAstic_d,-0.0026631234747828,-0.0014971197318963,4.0,202.0,193.0,20T,-0.0056815725444723
1567,412.0,50.0,7.0,ema,StochAstic_d,-0.000634618194416,-0.0017190328897047,1.0,192.0,33.0,20T,-0.0057470986391755
1568,388.0,329.0,43.0,sma,StochAstic_k,-0.0004451600418942,-0.0045462389010278,2.0,132.0,100.0,20T,-0.0057512921261633
1569,809.0,261.0,32.0,sma,StochAstic_d,-0.0023423661926639,-0.0038898978184308,6.0,96.0,286.0,20T,-0.0060246905110327
1570,875.0,462.0,41.0,wma,StochAstic_d,-0.0046724281653945,-0.0036110181133771,3.0,254.0,471.0,20T,-0.0061815887937374
1571,254.0,191.0,36.0,ema,StochAstic_k,-0.0031935708440961,-0.0019768829716625,5.0,99.0,355.0,20T,-0.0063208065988668
1572,759.0,196.0,38.0,ema,StochAstic_d,-0.0035776070774426,-0.0018368622875161,4.0,261.0,219.0,20T,-0.0066126261734824
1573,687.0,110.0,2.0,sma,StochAstic_k,-0.0028484268248723,-0.002049049131117,5.0,436.0,241.0,20T,-0.0066329870246857
1574,455.0,325.0,20.0,ema,StochAstic_d,-0.0065332690746362,-0.000911570721107,3.0,242.0,122.0,20T,-0.0068512774876634
1575,293.0,25.0,50.0,ema,StochAstic_d,-0.002719920486769,-0.0014508442274138,1.0,162.0,105.0,20T,-0.0071851352793987
1576,878.0,112.0,43.0,wma,StochAstic_d,-0.0019057713090719,-0.0028901847261516,2.0,460.0,53.0,20T,-0.0072783255205135
1577,760.0,70.0,2.0,ema,StochAstic_d,-0.0057578712602523,-0.001090151278086,5.0,308.0,139.0,20T,-0.0074547122543527
1578,572.0,115.0,41.0,sma,StochAstic_d,-0.0033608670567263,-0.0015496707835897,3.0,300.0,65.0,20T,-0.007591425861249
1579,500.0,34.0,49.0,ema,StochAstic_d,-0.0014577560387916,-0.0022206309836704,1.0,499.0,42.0,20T,-0.0077176165388623
1580,839.0,245.0,47.0,ema,StochAstic_d,-0.0037987956493565,-0.004077192603219,6.0,83.0,187.0,20T,-0.0077453813378258
1581,408.0,313.0,11.0,wma,StochAstic_k,-0.0016445320601171,-0.0063058961872953,2.0,45.0,250.0,20T,-0.0079251982117273
1582,809.0,83.0,13.0,ema,StochAstic_k,-0.0028353270667108,-0.0024947161958756,5.0,320.0,117.0,20T,-0.0081310375657584
1583,859.0,499.0,23.0,sma,StochAstic_d,-0.0067117688570163,-0.0051119060683496,4.0,368.0,431.0,20T,-0.0081880398273775
1584,715.0,273.0,33.0,wma,StochAstic_k,-0.0058387252917422,-0.006093883121528,6.0,352.0,483.0,20T,-0.0082878913390961
1585,449.0,327.0,42.0,ema,StochAstic_k,-0.0022243617990642,-0.0035929837123012,4.0,296.0,125.0,20T,-0.0085425020764153
1586,486.0,411.0,9.0,sma,StochAstic_k,-0.0025911124963218,-0.0054969675106861,5.0,54.0,276.0,20T,-0.0085576405064262
1587,204.0,109.0,30.0,sma,StochAstic_d,-0.0078687741038976,-0.0020353597763237,2.0,113.0,317.0,20T,-0.0087619180163595
1588,437.0,67.0,37.0,wma,StochAstic_k,-0.0044521626731003,-0.0023060591193168,1.0,73.0,182.0,20T,-0.0088712222134281
1589,466.0,285.0,27.0,ema,StochAstic_d,-0.0043465020881938,-0.0037832794348528,1.0,432.0,192.0,20T,-0.0091114755614365
1590,613.0,24.0,3.0,wma,StochAstic_k,-0.0025229533618429,-0.0035737157046048,2.0,324.0,114.0,20T,-0.0091152692819689
1591,727.0,77.0,23.0,ema,StochAstic_d,-0.0051183842406378,-0.0052335623956458,2.0,210.0,431.0,20T,-0.0092971645059317
1592,498.0,169.0,25.0,sma,StochAstic_k,-0.002101065070223,-0.0102623180362462,5.0,179.0,283.0,20T,-0.0095187880029512
1593,475.0,249.0,27.0,sma,StochAstic_k,-0.0026998738209035,-0.0091692400900966,6.0,170.0,297.0,20T,-0.0097983617576674
1594,777.0,376.0,17.0,wma,StochAstic_k,-0.001900283124755,-0.0032461858965622,6.0,409.0,47.0,20T,-0.0098303913234325
1595,858.0,237.0,36.0,wma,StochAstic_d,-0.0072312640606903,-0.0082661423305443,2.0,270.0,480.0,20T,-0.00985248299823
1596,712.0,443.0,10.0,sma,StochAstic_k,-0.0041357343997501,-0.00908674981833,1.0,346.0,428.0,20T,-0.0101712207680395
1597,846.0,662.0,24.0,ema,StochAstic_k,-0.0025556800709043,-0.0054183484859376,6.0,447.0,104.0,20T,-0.010171749839816
1598,758.0,710.0,37.0,sma,StochAstic_k,-0.0019960111187139,-0.0227584486318325,4.0,377.0,424.0,20T,-0.010292138395225
1599,476.0,47.0,13.0,sma,StochAstic_k,-0.0037317040859364,-0.0024882774591751,4.0,328.0,89.0,20T,-0.0103093037783036
1600,389.0,238.0,49.0,wma,StochAstic_d,-0.0077485006321165,-0.0033661853209346,6.0,236.0,158.0,20T,-0.0104697454706683
1601,848.0,332.0,28.0,wma,StochAstic_k,-0.0039626098698815,-0.0035195592445077,3.0,129.0,92.0,20T,-0.0107870833749358
1602,495.0,165.0,32.0,wma,StochAstic_d,-0.0081019238470361,-0.0067826338468792,2.0,147.0,479.0,20T,-0.0109664464874627
1603,341.0,274.0,41.0,sma,StochAstic_d,-0.0053078706178218,-0.0038817027153169,3.0,141.0,34.0,20T,-0.0111896672179413
1604,422.0,297.0,44.0,wma,StochAstic_k,-0.0026230028809401,-0.0076859925722514,4.0,75.0,161.0,20T,-0.0112167125232824
1605,495.0,154.0,29.0,sma,StochAstic_d,-0.0056261703597528,-0.0038654833857697,1.0,164.0,74.0,20T,-0.01128028853071
1606,282.0,10.0,47.0,ema,StochAstic_k,-0.0021439268964864,-0.0028522581285368,2.0,91.0,23.0,20T,-0.0115198352815236
1607,298.0,223.0,17.0,wma,StochAstic_d,-0.0045806900499768,-0.0087797858574277,5.0,192.0,426.0,20T,-0.0117172296097604
1608,629.0,397.0,46.0,wma,StochAstic_d,-0.0062199582106043,-0.0080613844435446,6.0,127.0,81.0,20T,-0.0119460778038321
1609,491.0,163.0,12.0,wma,StochAstic_d,-0.0048058767657918,-0.0117356191022732,4.0,91.0,253.0,20T,-0.0128930028128249
1610,557.0,522.0,4.0,wma,StochAstic_k,-0.0063103967171147,-0.0065834125026784,5.0,228.0,251.0,20T,-0.012927176888926
1611,417.0,14.0,5.0,sma,StochAstic_d,-0.0071704977660574,-0.0082178500329394,3.0,103.0,416.0,20T,-0.0130826896071856
1612,259.0,76.0,25.0,ema,StochAstic_k,-0.0062183357718466,-0.0074378818604516,3.0,143.0,307.0,20T,-0.0132240500139741
1613,277.0,54.0,30.0,sma,StochAstic_d,-0.0062492597558892,-0.0044311235749077,2.0,178.0,109.0,20T,-0.0134567970808352
1614,646.0,389.0,14.0,sma,StochAstic_d,-0.007927244008164,-0.0112487077992893,4.0,346.0,222.0,20T,-0.0135662858732617
1615,466.0,243.0,16.0,wma,StochAstic_d,-0.0086151621709165,-0.00859003842808,3.0,280.0,471.0,20T,-0.0136012605518055
1616,738.0,429.0,31.0,wma,StochAstic_d,-0.0103603551255698,-0.0068138457824671,3.0,425.0,116.0,20T,-0.0136465586995102
1617,871.0,497.0,21.0,sma,StochAstic_d,-0.0124881496077972,-0.0130613142604034,3.0,447.0,361.0,20T,-0.0137679195036028
1618,680.0,115.0,10.0,wma,StochAstic_d,-0.0135986851312934,-0.0080828257944239,3.0,479.0,453.0,20T,-0.0138173192735465
1619,493.0,129.0,34.0,sma,StochAstic_d,-0.0089686742155052,-0.0066654415034958,1.0,287.0,259.0,20T,-0.0140100064074706
1620,499.0,344.0,12.0,sma,StochAstic_d,-0.0088578357944728,-0.0081840862409291,1.0,408.0,194.0,20T,-0.0140182501750448
1621,728.0,397.0,31.0,ema,StochAstic_d,-0.0134790012691826,-0.0068740949455458,4.0,333.0,177.0,20T,-0.0140604158354917
1622,200.0,114.0,15.0,sma,StochAstic_d,-0.008070607371433,-0.0069127876811191,5.0,207.0,328.0,20T,-0.0140769903888075
1623,886.0,74.0,10.0,wma,StochAstic_d,-0.0104832913377452,-0.0123830052986182,6.0,464.0,407.0,20T,-0.014187813302677
1624,288.0,246.0,13.0,ema,StochAstic_k,-0.0047166419485438,-0.0058612794720479,1.0,187.0,110.0,20T,-0.0142195622228427
1625,893.0,177.0,21.0,ema,StochAstic_d,-0.0141975328916612,-0.014638456336169,6.0,163.0,487.0,20T,-0.0142761817045408
1626,550.0,390.0,37.0,wma,StochAstic_d,-0.008048710026944,-0.0061055374706065,4.0,117.0,32.0,20T,-0.0143394934802729
1627,698.0,464.0,29.0,sma,StochAstic_d,-0.0129935115568005,-0.0114264985060025,2.0,494.0,447.0,20T,-0.0143733025267482
1628,234.0,21.0,14.0,sma,StochAstic_d,-0.0058785078157922,-0.007781717725966,5.0,278.0,232.0,20T,-0.0144531386710635
1629,456.0,46.0,37.0,ema,StochAstic_d,-0.0055975391808665,-0.0030415974452383,6.0,238.0,2.0,20T,-0.0144712582228789
1630,732.0,78.0,47.0,ema,StochAstic_k,-0.0119656552594236,-0.0144011812163728,5.0,227.0,489.0,20T,-0.0145837441135331
1631,627.0,407.0,49.0,ema,StochAstic_d,-0.0094613330712487,-0.0120007045641191,3.0,213.0,189.0,20T,-0.0147041199107986
1632,629.0,542.0,18.0,sma,StochAstic_d,-0.0070136960741897,-0.010805737258624,1.0,258.0,79.0,20T,-0.014710142465281
1633,736.0,148.0,34.0,wma,StochAstic_d,-0.0127547355562026,-0.013884477143126,2.0,123.0,473.0,20T,-0.0147171764872269
1634,205.0,60.0,49.0,wma,StochAstic_d,-0.0086113716523538,-0.0082362349135854,2.0,445.0,329.0,20T,-0.0148315416810831
1635,855.0,501.0,34.0,wma,StochAstic_d,-0.0148170844425947,-0.0138567870028036,6.0,125.0,430.0,20T,-0.0148655766297007
7,127.0,59.0,17.0,wma,StochAstic_d,-0.00564010670243511,-0.0064153880275138325,6.0,87.0,181.0,20T,-0.015038783286532291
1636,698.0,565.0,27.0,sma,StochAstic_d,-0.0082380375461066,-0.0147544775123505,1.0,440.0,82.0,20T,-0.0150418716196789
1637,851.0,238.0,21.0,wma,StochAstic_d,-0.0107423582875525,-0.0132616348251504,2.0,144.0,341.0,20T,-0.0150650061493517
1638,278.0,255.0,48.0,wma,StochAstic_d,-0.008477578173744,-0.0089263480297291,6.0,157.0,233.0,20T,-0.0151554144305646
1639,476.0,212.0,15.0,wma,StochAstic_d,-0.0143297731487034,-0.0085217772476901,4.0,478.0,467.0,20T,-0.015415711804475
1640,445.0,435.0,15.0,sma,StochAstic_d,-0.0084738891460914,-0.0120699984044689,4.0,314.0,405.0,20T,-0.0154417848542067
1641,536.0,471.0,11.0,ema,StochAstic_d,-0.0059467231500743,-0.0171629331162134,4.0,204.0,133.0,20T,-0.0157114985261674
1642,689.0,202.0,20.0,sma,StochAstic_d,-0.0166388730789231,-0.0084833232181005,6.0,363.0,404.0,20T,-0.0158106351950599
1643,602.0,210.0,9.0,wma,StochAstic_d,-0.0104466939592528,-0.0088034447314475,6.0,170.0,189.0,20T,-0.0159353423022167
1644,553.0,360.0,15.0,wma,StochAstic_d,-0.0134711146296892,-0.0107488210549231,2.0,486.0,474.0,20T,-0.0159455975452183
1645,548.0,19.0,32.0,wma,StochAstic_k,-0.0048545392839145,-0.0074978237126873,4.0,10.0,85.0,20T,-0.0161626937769745
1646,647.0,89.0,15.0,wma,StochAstic_k,-0.0075341351856094,-0.0072262252660853,3.0,388.0,156.0,20T,-0.0161937153985263
1647,608.0,71.0,19.0,sma,StochAstic_d,-0.0095822918030728,-0.0144492441625434,3.0,191.0,272.0,20T,-0.0164243490739325
1648,451.0,117.0,19.0,wma,StochAstic_k,-0.0107982950840203,-0.0097896706787521,6.0,414.0,323.0,20T,-0.0164358002585619
1649,589.0,241.0,45.0,wma,StochAstic_k,-0.0060351916641048,-0.009986167378591,3.0,326.0,120.0,20T,-0.0164604059828059
1650,621.0,233.0,18.0,sma,StochAstic_k,-0.0044519010987607,-0.0101369440533266,6.0,251.0,89.0,20T,-0.0165253570774726
1651,881.0,748.0,11.0,ema,StochAstic_k,-0.0083769279787763,-0.0089409020530225,4.0,249.0,165.0,20T,-0.0166834527657695
1652,430.0,72.0,40.0,ema,StochAstic_k,-0.0099818871832884,-0.0107800079874278,1.0,204.0,247.0,20T,-0.0167917053688172
1653,258.0,215.0,21.0,sma,StochAstic_d,-0.008445057134974,-0.0115068754719904,2.0,168.0,235.0,20T,-0.0169372671060721
1654,221.0,204.0,3.0,ema,StochAstic_k,-0.0099580600073111,-0.0118616102214648,5.0,192.0,450.0,20T,-0.0170551637194766
1655,669.0,508.0,41.0,ema,StochAstic_k,-0.0062713369610832,-0.0136690931965128,6.0,487.0,183.0,20T,-0.0170677371045104
12,581.0,361.0,12.0,sma,StochAstic_k,-0.005688322424087272,-0.011880813290885844,2.0,461.0,126.0,20T,-0.017253663461733272
1656,617.0,407.0,47.0,sma,StochAstic_d,-0.0163752262563259,-0.0142648834757063,3.0,431.0,478.0,20T,-0.0172567658428237
1657,735.0,347.0,5.0,ema,StochAstic_d,-0.0083028942307182,-0.0077699959365889,2.0,452.0,16.0,20T,-0.0172814466412372
1658,246.0,50.0,10.0,ema,StochAstic_k,-0.0040670729331031,-0.0055345637411706,2.0,177.0,41.0,20T,-0.0174485410291628
1659,568.0,151.0,28.0,wma,StochAstic_d,-0.0143790381155875,-0.0156887086083047,1.0,351.0,459.0,20T,-0.01755938998811
1660,846.0,754.0,39.0,ema,StochAstic_k,-0.0074088567839462,-0.006700622955452,1.0,37.0,58.0,20T,-0.0176097431659213
1661,739.0,373.0,44.0,wma,StochAstic_d,-0.0100332083738883,-0.009819519554709,1.0,373.0,28.0,20T,-0.0176701145980192
1662,588.0,169.0,31.0,wma,StochAstic_k,-0.0048190902657958,-0.011227540354575,3.0,385.0,82.0,20T,-0.0176719016489868
1663,243.0,141.0,30.0,ema,StochAstic_d,-0.0121936138044248,-0.0103132209867987,2.0,446.0,302.0,20T,-0.0176872295414996
1664,698.0,141.0,3.0,ema,StochAstic_k,-0.0112215054445154,-0.011566220730327,4.0,299.0,269.0,20T,-0.0181412333961295
1665,272.0,99.0,42.0,sma,StochAstic_k,-0.0070600664232088,-0.0095578871323,3.0,428.0,111.0,20T,-0.0182447422114259
1666,410.0,25.0,46.0,sma,StochAstic_k,-0.0080674976015905,-0.010490274144534,4.0,371.0,170.0,20T,-0.0182649880783462
1667,609.0,580.0,6.0,ema,StochAstic_d,-0.0127659273496998,-0.0200207043862225,3.0,332.0,387.0,20T,-0.0183054743736497
1668,561.0,489.0,17.0,sma,StochAstic_d,-0.0139328037689765,-0.0137957870621121,2.0,265.0,287.0,20T,-0.0183222298530671
1669,471.0,228.0,19.0,ema,StochAstic_k,-0.0076388224351831,-0.0093145673319623,1.0,280.0,125.0,20T,-0.0184313547386964
1670,101.0,98.0,6.0,wma,StochAstic_d,-0.0086918727348718,-0.0069281646444606,6.0,371.0,156.0,20T,-0.018432672180015
1671,611.0,162.0,32.0,wma,StochAstic_d,-0.0138646691185975,-0.0151606492618985,2.0,254.0,348.0,20T,-0.0184749322709809
1672,278.0,73.0,17.0,sma,StochAstic_k,-0.0055317488713773,-0.005705717718779,5.0,452.0,53.0,20T,-0.0185427738826533
1673,685.0,78.0,30.0,ema,StochAstic_k,-0.0050363821499836,-0.0113063536131357,2.0,212.0,71.0,20T,-0.0185446975320509
1674,481.0,265.0,32.0,sma,StochAstic_d,-0.0091131568518485,-0.010996899429307,6.0,149.0,44.0,20T,-0.0185797425043481
1675,620.0,447.0,5.0,ema,StochAstic_d,-0.0166523157047022,-0.0130453621771802,4.0,69.0,310.0,20T,-0.0186788733389463
1676,621.0,316.0,39.0,sma,StochAstic_k,-0.0128973906670933,-0.0126799256974182,4.0,232.0,270.0,20T,-0.018702206659986
1677,110.0,25.0,2.0,wma,StochAstic_d,-0.0125910502315649,-0.0126347924847298,3.0,330.0,326.0,20T,-0.0191290872843039
1678,583.0,198.0,20.0,sma,StochAstic_k,-0.0101423552815947,-0.0158293393363816,5.0,308.0,254.0,20T,-0.0191874868467872
1679,609.0,268.0,7.0,ema,StochAstic_k,-0.0085986930103721,-0.0111202870391819,3.0,464.0,156.0,20T,-0.0191981797575862
1680,405.0,180.0,25.0,wma,StochAstic_k,-0.0061685329758957,-0.0155634821031371,5.0,312.0,160.0,20T,-0.0192238392850371
1681,278.0,245.0,7.0,ema,StochAstic_d,-0.0137216380826637,-0.0126982757217429,1.0,238.0,329.0,20T,-0.0194148184834705
1682,454.0,385.0,39.0,ema,StochAstic_k,-0.0091132339543008,-0.0114944154556168,2.0,377.0,144.0,20T,-0.0194275998600993
1683,252.0,236.0,43.0,ema,StochAstic_d,-0.0107940591117738,-0.0156209687432223,3.0,314.0,295.0,20T,-0.01950361628298
1684,750.0,395.0,41.0,wma,StochAstic_d,-0.0275465358552846,-0.0122520317263845,2.0,109.0,452.0,20T,-0.0195088915729157
1685,265.0,126.0,23.0,sma,StochAstic_k,-0.0130442344157825,-0.0119289921311447,4.0,177.0,297.0,20T,-0.019547348751416
1686,359.0,324.0,17.0,sma,StochAstic_k,-0.0074348908843209,-0.0092432294768393,4.0,232.0,107.0,20T,-0.0196259342619376
1687,865.0,837.0,26.0,wma,StochAstic_k,-0.0057049590874553,-0.0138776775231201,3.0,442.0,78.0,20T,-0.0196613583884696
1688,681.0,322.0,35.0,sma,StochAstic_d,-0.0197706526422288,-0.01374916924841,2.0,278.0,348.0,20T,-0.0196706403695444
1689,415.0,285.0,29.0,sma,StochAstic_k,-0.0110344030058458,-0.0159593067196654,2.0,140.0,245.0,20T,-0.0197881493634782
1690,818.0,468.0,27.0,wma,StochAstic_k,-0.005240753487953,-0.0096645075681614,1.0,367.0,44.0,20T,-0.0198319184442035
1691,118.0,114.0,30.0,wma,StochAstic_k,-0.0099304486668811,-0.010564638498743,4.0,32.0,192.0,20T,-0.0199777098521029
1692,348.0,291.0,33.0,wma,StochAstic_k,-0.0057489184260139,-0.0061918990787054,4.0,375.0,31.0,20T,-0.0202130880019356
1693,408.0,296.0,37.0,wma,StochAstic_k,-0.0098861538753974,-0.0145529506883196,3.0,436.0,183.0,20T,-0.0202831532688373
1694,547.0,257.0,49.0,ema,StochAstic_k,-0.00836660201084,-0.0186924836322859,4.0,415.0,192.0,20T,-0.0206126920749807
1695,822.0,551.0,20.0,wma,StochAstic_k,-0.0209854061762837,-0.0212149054209659,4.0,295.0,438.0,20T,-0.0207266680369855
1696,365.0,210.0,32.0,sma,StochAstic_k,-0.0070779492428952,-0.0116576926851577,6.0,82.0,95.0,20T,-0.0207323214545875
1697,498.0,270.0,4.0,wma,StochAstic_d,-0.0190677381951006,-0.0149492083354704,2.0,94.0,430.0,20T,-0.020894041405134
1698,584.0,445.0,20.0,ema,StochAstic_d,-0.0183325202515867,-0.0180334415879534,6.0,337.0,416.0,20T,-0.0209967917451665
1699,281.0,185.0,42.0,wma,StochAstic_d,-0.0137285645429464,-0.0149448846531531,2.0,215.0,158.0,20T,-0.0211328713717957
1700,99.0,84.0,8.0,ema,StochAstic_d,-0.0110895890370657,-0.0200505668574945,3.0,372.0,352.0,20T,-0.0213877415761256
1701,428.0,283.0,15.0,wma,StochAstic_k,-0.0085533797757444,-0.0108495128635934,3.0,126.0,101.0,20T,-0.0214265025345368
1702,568.0,480.0,35.0,ema,StochAstic_d,-0.0179763774809566,-0.0171484506936677,2.0,387.0,322.0,20T,-0.0214466278351286
1703,101.0,77.0,9.0,wma,StochAstic_d,-0.0128477812192042,-0.0117028473495102,6.0,254.0,218.0,20T,-0.0214892472480764
1704,842.0,384.0,20.0,ema,StochAstic_k,-0.0118472478898361,-0.0176582646369851,4.0,161.0,189.0,20T,-0.0215742435951623
1705,347.0,173.0,37.0,ema,StochAstic_d,-0.0133918588426399,-0.0178645977664282,3.0,235.0,317.0,20T,-0.0215788252751082
1706,263.0,233.0,44.0,ema,StochAstic_d,-0.0147821445092598,-0.0140422629851761,3.0,286.0,279.0,20T,-0.0218129724113249
1707,702.0,271.0,48.0,ema,StochAstic_d,-0.019132225733647,-0.0183079049153593,4.0,227.0,293.0,20T,-0.0219032452718884
1708,259.0,8.0,21.0,ema,StochAstic_k,-0.0131672043206988,-0.0135231114574508,2.0,305.0,264.0,20T,-0.0220245554310862
1709,169.0,43.0,24.0,wma,StochAstic_d,-0.0064213642049178,-0.0066940894832359,3.0,418.0,16.0,20T,-0.0220674901623805
1710,765.0,205.0,39.0,sma,StochAstic_d,-0.0165759291138285,-0.0156571686989275,5.0,332.0,225.0,20T,-0.0221724389299829
1711,301.0,183.0,36.0,sma,StochAstic_d,-0.0142326771257517,-0.0175515943578409,5.0,184.0,210.0,20T,-0.0222340519297665
1712,523.0,223.0,27.0,sma,StochAstic_d,-0.0183483169624575,-0.0171454217806151,1.0,60.0,375.0,20T,-0.0224568567824386
1713,94.0,5.0,31.0,sma,StochAstic_d,-0.0142796695505297,-0.01417656010359,3.0,121.0,259.0,20T,-0.0224642720175119
1714,389.0,268.0,50.0,wma,StochAstic_k,-0.0117710907616837,-0.0134517223909625,2.0,2.0,162.0,20T,-0.0225065554902533
1715,576.0,380.0,12.0,wma,StochAstic_d,-0.022871965021909,-0.0178114658542769,1.0,459.0,435.0,20T,-0.0225105993005647
1716,295.0,220.0,11.0,sma,StochAstic_d,-0.0161877840026223,-0.0176216791276697,4.0,348.0,381.0,20T,-0.0225129061226664
1717,591.0,434.0,41.0,sma,StochAstic_d,-0.015305842339066,-0.0170544984946672,3.0,122.0,49.0,20T,-0.0225622784646823
1718,655.0,615.0,9.0,sma,StochAstic_k,-0.0112085729704133,-0.0147544089407678,6.0,52.0,166.0,20T,-0.022621603879929
1719,447.0,16.0,13.0,ema,StochAstic_d,-0.0176285445725265,-0.0164799005825453,4.0,69.0,329.0,20T,-0.0226504592647664
1720,318.0,197.0,5.0,wma,StochAstic_d,-0.0127917264769735,-0.0152566533396753,3.0,16.0,97.0,20T,-0.022708052922775
1721,739.0,98.0,43.0,wma,StochAstic_k,-0.0116757869246046,-0.0361857092033304,3.0,142.0,445.0,20T,-0.0227855977901379
1722,431.0,343.0,19.0,wma,StochAstic_k,-0.0175511129707986,-0.0169346275329612,6.0,208.0,289.0,20T,-0.0228233873323967
1723,880.0,228.0,32.0,ema,StochAstic_k,-0.0136175505292931,-0.0168265544011245,2.0,90.0,175.0,20T,-0.0228401618810642
1724,690.0,308.0,21.0,wma,StochAstic_d,-0.0200656519761565,-0.0156823019659546,1.0,450.0,220.0,20T,-0.0228673353826222
1725,569.0,523.0,12.0,sma,StochAstic_d,-0.0220964740841111,-0.0226551251333693,4.0,314.0,371.0,20T,-0.0229034142803442
1726,559.0,461.0,18.0,sma,StochAstic_k,-0.0120243844629024,-0.0132874719295502,2.0,326.0,106.0,20T,-0.0231846176890325
1727,325.0,201.0,6.0,ema,StochAstic_d,-0.0153206600503223,-0.0204426117230277,4.0,244.0,339.0,20T,-0.023225119066329
1728,275.0,245.0,15.0,wma,StochAstic_k,-0.0139245085613259,-0.0155764281366776,1.0,414.0,291.0,20T,-0.0232572618178134
1729,782.0,589.0,6.0,ema,StochAstic_d,-0.0306676590880387,-0.0230792120179183,3.0,197.0,199.0,20T,-0.0233556183331864
1730,487.0,187.0,17.0,sma,StochAstic_k,-0.0152319593195729,-0.0177266887856064,3.0,222.0,234.0,20T,-0.0234895597008583
1731,132.0,22.0,32.0,wma,StochAstic_k,-0.0157782212726677,-0.0148523571173245,5.0,498.0,255.0,20T,-0.0235874223850205
1732,442.0,307.0,4.0,ema,StochAstic_k,-0.0165209364104979,-0.0181505866473717,2.0,178.0,250.0,20T,-0.0236297612799983
1733,415.0,277.0,49.0,wma,StochAstic_k,-0.0146469633992379,-0.0205230853414008,3.0,169.0,311.0,20T,-0.0236490831336686
1734,738.0,308.0,37.0,sma,StochAstic_d,-0.0267884250130111,-0.0208463559179801,1.0,464.0,462.0,20T,-0.0237536046327345
1735,596.0,66.0,35.0,sma,StochAstic_k,-0.007171371092701,-0.0128161019804148,6.0,26.0,48.0,20T,-0.0237631313659776
1736,344.0,176.0,16.0,sma,StochAstic_d,-0.0184273874560209,-0.0169653464244088,6.0,214.0,324.0,20T,-0.023960344537866
1737,770.0,407.0,48.0,wma,StochAstic_d,-0.0256157885215916,-0.0207322181181162,4.0,174.0,348.0,20T,-0.0239906647648054
1738,686.0,358.0,28.0,ema,StochAstic_k,-0.0141165484842785,-0.0150477768552231,3.0,262.0,147.0,20T,-0.0241128346107979
1739,454.0,436.0,12.0,ema,StochAstic_d,-0.0179263226168702,-0.0230127324687218,4.0,319.0,369.0,20T,-0.0241164162538666
1740,52.0,20.0,37.0,wma,StochAstic_d,-0.0119737204547993,-0.0143617237636968,3.0,415.0,222.0,20T,-0.0241592350255686
1741,683.0,181.0,3.0,sma,StochAstic_k,-0.0164376902619501,-0.0151155058052614,1.0,241.0,197.0,20T,-0.0243349517915948
1742,654.0,591.0,5.0,ema,StochAstic_k,-0.025342815689238,-0.026823454346544,1.0,31.0,453.0,20T,-0.0246375442489785
1743,828.0,178.0,16.0,wma,StochAstic_d,-0.0266060203750891,-0.0257387153259002,5.0,131.0,324.0,20T,-0.0246980778698267
1744,326.0,94.0,35.0,sma,StochAstic_d,-0.0109884399253212,-0.0125515385600809,5.0,106.0,69.0,20T,-0.0247557010398722
1745,247.0,240.0,49.0,wma,StochAstic_d,-0.0186696397912482,-0.0163338203278136,6.0,318.0,256.0,20T,-0.0247969294112631
1746,810.0,637.0,21.0,wma,StochAstic_k,-0.0131934863237535,-0.0181464693208587,4.0,226.0,144.0,20T,-0.0248376533407105
1747,384.0,372.0,15.0,ema,StochAstic_d,-0.023369043478287,-0.0137640377457539,4.0,498.0,192.0,20T,-0.0252417192469704
1748,533.0,395.0,7.0,wma,StochAstic_d,-0.0235344587772509,-0.0214658933693106,1.0,317.0,452.0,20T,-0.0252852772760885
1749,279.0,190.0,4.0,sma,StochAstic_k,-0.0127984601190766,-0.0140545172930563,6.0,475.0,155.0,20T,-0.0252971767049159
